output_prefix	name	motif_id	cluster	total_tfbs	CD8_Good_mean_score	CD8_Good_bound	CD8_Poor_mean_score	CD8_Poor_bound	CD8_Good_CD8_Poor_change	CD8_Good_CD8_Poor_pvalue	CD8_Good_CD8_Poor_highlighted
Pph13_MA0200.2	Pph13	MA0200.2	C_otp	5499	0.34207	52	0.38696	64	0.08463	6.18798E-78	False
prd_MA0239.2	prd	MA0239.2	C_ovo	4550	0.53743	230	0.60843	253	0.04148	4.10347E-50	False
sd_MA0243.2	sd	MA0243.2	C_sd	9272	0.3628	134	0.43332	156	0.03129	2.04968E-53	False
slp1_MA0458.2	slp1	MA0458.2	C_slp1	15632	0.40388	329	0.47059	383	0.0417	3.44982E-72	False
sna_MA0086.3	sna	MA0086.3	C_ZEB1	13258	0.53383	514	0.64377	616	-0.0186	1.29545E-41	False
Stat92E_MA0532.2	Stat92E	MA0532.2	C_Stat92E	11599	0.42735	308	0.50654	359	0.0262	5.18993E-52	False
sv_MA1461.2	sv	MA1461.2	C_sv	2563	0.76215	284	0.86543	301	0.01348	4.90597E-09	False
tin_MA0247.3	tin	MA0247.3	C_NKX2-3	6068	0.49529	219	0.61564	265	-0.03871	4.64423E-51	False
Trl_MA0205.3	Trl	MA0205.3	C_RAMOSA1	17690	0.52295	749	0.62632	873	-0.00851	2.34278E-22	False
twi_MA0249.3	twi	MA0249.3	C_MXI1	9333	0.43269	147	0.46212	152	0.09946	1.08194E-104	True
Ubx_MA0094.3	Ubx	MA0094.3	C_otp	9680	0.37592	139	0.40855	138	0.10307	1.28603E-105	True
usp_MA0016.2	usp	MA0016.2	C_usp	8689	0.65643	606	0.85219	755	-0.13229	1.58593E-108	True
vfl_MA1462.2	vfl	MA1462.2	C_vfl	5149	0.56705	212	0.65938	244	0.01904	3.73243E-25	False
vis_MA0252.2	vis	MA0252.2	C_MEIS1	69766	0.48923	2655	0.58254	3118	0.00685	9.72249E-33	False
z_MA0255.2	z	MA0255.2	C_z	8568	0.45793	266	0.54028	286	0.02375	7.27789E-41	False
zen2_MA0257.2	zen2	MA0257.2	C_otp	5499	0.34207	52	0.38696	64	0.08463	6.18798E-78	False
SuH_MA0085.2	Su(H)	MA0085.2	C_Su(H)	9879	0.53132	445	0.64204	535	-0.01788	7.65107E-36	False
ARG80_MA0271.1	ARG80	MA0271.1	C_ARG80	20341	0.5289	925	0.63875	1106	-0.01628	3.17808E-45	False
ARR1_MA0274.1	ARR1	MA0274.1	C_ARR1	9194	0.3604	130	0.41457	144	0.06515	1.06024E-78	False
ASG1_MA0275.1	ASG1	MA0275.1	C_HAL9	13784	1.15168	3285	1.27881	3705	0.00553	5.20071E-08	False
ASH1_MA0276.1	ASH1	MA0276.1	C_ASH1	4621	0.78487	474	0.92252	577	-0.02902	1.02467E-34	False
AZF1_MA0277.1	AZF1	MA0277.1	C_AZF1	33321	0.39284	561	0.45876	664	0.04606	6.63106E-94	False
CHA4_MA0283.1	CHA4	MA0283.1	C_CHA4	12395	1.13741	2576	1.28453	2996	-0.02174	2.59733E-45	False
CUP2_MA0287.1	CUP2	MA0287.1	C_CUP2	18178	0.45267	525	0.51598	589	0.05058	1.84159E-82	False
CUP9_MA0288.1	CUP9	MA0288.1	C_CUP9	8099	0.4328	215	0.48358	235	0.07063	5.37127E-84	False
DAL80_MA0289.1	DAL80	MA0289.1	C_grn	2889	0.43598	83	0.5075	97	0.03818	4.72145E-40	False
DAL81_MA0290.1	DAL81	MA0290.1	C_DAL81	5855	0.91	829	1.03343	961	-0.00072	3.28803E-01	False
DAL82_MA0291.1	DAL82	MA0291.1	C_DAL82	1730	0.99316	316	1.11794	350	-0.01515	8.41167E-10	False
FKH2_MA0297.1	FKH2	MA0297.1	C_FKH1	18018	0.41506	409	0.4813	454	0.0433	1.59616E-77	False
GAL4_MA0299.1	GAL4	MA0299.1	C_GAL4	4165	0.88879	517	1.02006	607	-0.01756	8.28763E-19	False
GCR1_MA0304.1	GCR1	MA0304.1	C_GCR2	16163	0.56243	809	0.6656	913	-0.00501	2.30636E-11	False
GLN3_MA0307.1	GLN3	MA0307.1	C_GLN3	36144	0.40025	806	0.46768	882	0.04351	4.03387E-98	False
HAL9_MA0311.1	HAL9	MA0311.1	C_HAL9	37808	1.05694	7493	1.1778	8515	0.0071	1.26052E-20	False
HAP2_MA0313.1	HAP2	MA0313.1	C_HAP2	62459	0.52242	3195	0.60384	3538	0.02667	2.54459E-86	False
HMRA2_MA0318.1	HMRA2	MA0318.1	C_HMRA2	5712	0.3918	110	0.45334	130	0.0457	1.64315E-57	False
IME1_MA0320.1	IME1	MA0320.1	C_IME1	11291	1.11805	2014	1.28202	2472	-0.03726	2.31961E-66	False
INO2_MA0321.1	INO2	MA0321.1	C_INO2	7224	0.44547	201	0.53492	242	0.01264	1.01834E-14	False
INO4_MA0322.1	INO4	MA0322.1	C_INO2	8702	0.42521	219	0.51607	231	0.00247	2.07250E-01	False
IXR1_MA0323.1	IXR1	MA0323.1	C_IXR1	9547	0.68103	789	0.7887	909	-0.0025	1.98613E-03	False
LEU3_MA0324.1	LEU3	MA0324.1	C_LEU3	5248	1.11043	1026	1.26527	1181	-0.03205	1.30231E-44	False
MAC1_MA0326.1	MAC1	MA0326.1	C_MAC1	9065	0.4636	297	0.5635	341	-0.00624	1.37638E-07	False
HMRA1_MA0327.1	HMRA1	MA0327.1	C_HMRA1	6166	0.40198	142	0.47754	162	0.02909	8.20499E-37	False
MBP1SWI6_MA0330.1	MBP1::SWI6	MA0330.1	C_MBP1::SWI6	526	1.07358	102	1.1924	122	0.01581	1.41084E-04	False
MCM1_MA0331.1	MCM1	MA0331.1	C_MCM1	7484	0.50314	340	0.63001	400	-0.04438	1.13264E-63	False
MET28_MA0332.1	MET28	MA0332.1	C_MET28	42104	0.56103	2054	0.698	2537	-0.05555	2.79526E-109	True
MOT3_MA0340.1	MOT3	MA0340.1	C_MOT3	19487	0.45049	555	0.52359	666	0.0374	3.53022E-71	False
MSN2_MA0341.1	MSN2	MA0341.1	C_RGM1	142216	0.74357	13265	0.89004	15861	-0.05242	3.47348E-126	True
MSN4_MA0342.1	MSN4	MA0342.1	C_RGM1	142216	0.74357	13265	0.89004	15861	-0.05242	3.47348E-126	True
NHP10_MA0344.1	NHP10	MA0344.1	C_NHP10	13323	1.00726	1813	1.17414	2283	-0.05275	2.48824E-77	False
PDR3_MA0353.1	PDR3	MA0353.1	C_PDR3	6603	0.97923	948	1.1195	1111	-0.0173	5.15486E-23	False
PHO2_MA0356.1	PHO2	MA0356.1	C_PHO2	10791	0.32816	89	0.36901	96	0.08965	6.82950E-100	False
PHO4_MA0357.1	PHO4	MA0357.1	C_PHYPA_008731	3205	0.81285	386	0.94274	460	-0.02052	3.22475E-22	False
REI1_MA0364.1	REI1	MA0364.1	C_REI1	19223	0.70661	1595	0.8429	1884	-0.03912	5.41183E-74	False
RGM1_MA0366.1	RGM1	MA0366.1	C_RGM1	142216	0.74357	13265	0.89004	15861	-0.05242	3.47348E-126	True
RIM101_MA0368.1	RIM101	MA0368.1	C_NFIA	9905	0.6274	671	0.76087	794	-0.04454	5.89817E-65	False
RME1_MA0370.1	RME1	MA0370.1	C_RME1	13932	0.44995	408	0.53408	446	0.0171	2.04555E-32	False
ROX1_MA0371.1	ROX1	MA0371.1	C_ROX1	10908	0.42752	288	0.50544	354	0.02829	4.09180E-49	False
RPN4_MA0373.1	RPN4	MA0373.1	C_MET31	13661	0.90085	1802	1.04036	2156	-0.02979	4.66985E-56	False
MOT2_MA0379.1	MOT2	MA0379.1	C_MOT2	28370	0.37548	489	0.39836	461	0.1174	4.88075E-131	True
SPT2_MA0387.1	SPT2	MA0387.1	C_SPT2	10895	0.3735	189	0.42432	188	0.06116	7.45518E-82	False
SPT23_MA0388.1	SPT23	MA0388.1	C_SPT23	18123	0.37723	316	0.43791	331	0.04634	9.94171E-86	False
STB4_MA0391.1	STB4	MA0391.1	C_STB4	1241	0.8152	129	0.93647	160	-0.00901	5.09153E-03	False
STB5_MA0392.1	STB5	MA0392.1	C_STB5	1303	0.90621	185	1.03193	211	-0.01934	4.93493E-11	False
STE12_MA0393.1	STE12	MA0393.1	C_STE12	5459	0.40437	108	0.48028	142	0.03517	5.51076E-44	False
STP1_MA0394.1	STP1	MA0394.1	C_STP1	10625	1.19239	2367	1.36122	2816	-0.03709	1.42098E-61	False
SUT1_MA0399.1	SUT1	MA0399.1	C_rst2	14699	1.12942	2684	1.30449	3288	-0.05929	1.24280E-93	True
SWI4_MA0401.1	SWI4	MA0401.1	C_SWI4	1498	1.02561	256	1.12594	283	0.04178	3.28442E-32	False
TBS1_MA0404.1	TBS1	MA0404.1	C_TBS1	5848	1.17743	1186	1.33265	1419	-0.02125	1.18924E-31	False
TEA1_MA0405.1	TEA1	MA0405.1	C_TEA1	3247	1.03003	588	1.17889	686	-0.03641	1.55477E-33	False
THI2_MA0407.1	THI2	MA0407.1	C_THI2	10516	0.48176	373	0.55199	395	0.03736	5.45269E-63	False
TYE7_MA0409.1	TYE7	MA0409.1	C_ARNT2	9976	0.66699	982	0.77442	1093	-0.01159	1.27025E-18	False
YAP5_MA0417.1	YAP5	MA0417.1	C_YAP5	14586	0.40976	306	0.47746	330	0.04226	5.46699E-75	False
YAP7_MA0419.1	YAP7	MA0419.1	C_YAP7	6314	0.37985	105	0.44531	116	0.04229	3.48169E-53	False
NSI1_MA0421.1	NSI1	MA0421.1	C_NSI1	3466	0.73358	315	0.87129	370	-0.05088	2.04767E-52	False
YHP1_MA0426.1	YHP1	MA0426.1	C_B-H2	9415	0.3901	220	0.43357	242	0.08861	4.36082E-99	False
YLL054C_MA0429.1	YLL054C	MA0429.1	C_RDS1	4748	1.09401	804	1.24269	940	-0.02713	2.29278E-35	False
YNR063W_MA0432.1	YNR063W	MA0432.1	C_OAF1	3442	0.88072	391	1.00263	467	-0.00509	2.09089E-03	False
YPR196W_MA0437.1	YPR196W	MA0437.1	C_YPR196W	2845	0.81358	320	0.92445	373	0.00352	1.64131E-01	False
ZAP1_MA0440.1	ZAP1	MA0440.1	C_ZAP1	5851	0.52131	207	0.61359	257	0.00572	3.83549E-05	False
MATALPHA2_MA0328.2	MATALPHA2	MA0328.2	C_HMRA2	4593	0.39059	81	0.44485	85	0.05929	3.91057E-67	False
NCU02182_MA1434.1	NCU02182	MA1434.1	C_NCU02182	2393	0.42742	52	0.50252	56	0.0359	6.30835E-34	False
rst2_MA1431.2	rst2	MA1431.2	C_rst2	64212	1.15239	13759	1.31822	16194	-0.04761	2.87555E-107	True
MBP1_MA0329.2	MBP1	MA0329.2	C_MBP1	27790	1.16523	5957	1.3113	6829	-0.01766	4.17972E-52	False
MET31_MA0333.2	MET31	MA0333.2	C_MET31	20745	0.94936	3066	1.08122	3563	-0.01474	4.56307E-40	False
MET32_MA0334.2	MET32	MA0334.2	C_MET32	29646	0.5885	1639	0.70299	1959	-0.01835	1.94496E-57	False
MGA1_MA0336.2	MGA1	MA0336.2	C_MGA1	8230	0.42233	163	0.47734	175	0.07133	1.19226E-86	False
MIG1_MA0337.2	MIG1	MA0337.2	C_cre-1	49400	0.70838	4082	0.86771	4956	-0.07526	5.95886E-124	True
MIG2_MA0338.2	MIG2	MA0338.2	C_rst2	64212	1.15239	13759	1.31822	16194	-0.04761	2.87555E-107	True
MIG3_MA0339.2	MIG3	MA0339.2	C_rst2	64212	1.15239	13759	1.31822	16194	-0.04761	2.87555E-107	True
NDT80_MA0343.2	NDT80	MA0343.2	C_NDT80	12246	0.43463	297	0.51072	350	0.02922	7.40728E-56	False
NRG1_MA0347.3	NRG1	MA0347.3	C_NRG1	9334	0.63204	494	0.77292	584	-0.05347	3.61278E-76	False
OAF1_MA0348.2	OAF1	MA0348.2	C_OAF1	2785	0.89624	347	1.0313	418	-0.02738	1.21149E-24	False
OPI1_MA0349.2	OPI1	MA0349.2	C_OPI1	61769	0.62243	3922	0.73945	4632	-0.02127	5.68679E-82	False
PDR1_MA0352.3	PDR1	MA0352.3	C_PDR1	3035	0.77867	307	0.88311	351	0.01621	1.33140E-14	False
PDR8_MA0354.2	PDR8	MA0354.2	C_OAF1	5049	0.87407	558	1.00633	678	-0.01943	2.40185E-25	False
PHD1_MA0355.2	PHD1	MA0355.2	C_PHD1	37154	0.58254	1806	0.72069	2311	-0.0527	1.81266E-101	False
PUT3_MA0358.2	PUT3	MA0358.2	C_PUT3	26709	0.95271	3189	1.1207	4029	-0.06129	8.20051E-107	True
RAP1_MA0359.3	RAP1	MA0359.3	C_RAP1	13230	0.50675	467	0.60222	557	0.00928	3.43075E-20	False
RDR1_MA0360.2	RDR1	MA0360.2	C_RDR1	4801	1.03538	880	1.14708	997	0.02584	7.08081E-36	False
RDS1_MA0361.2	RDS1	MA0361.2	C_RDS1	18806	1.07286	3084	1.2461	3746	-0.0609	1.40303E-93	True
RDS2_MA0362.2	RDS2	MA0362.2	C_RDS2	18651	0.9346	2244	1.09633	2732	-0.05631	3.78624E-90	True
REB1_MA0363.3	REB1	MA0363.3	C_REB1	2386	0.72658	200	0.82502	235	0.02878	1.58201E-24	False
RFX1_MA0365.2	RFX1	MA0365.2	C_RFX1	7144	0.62806	585	0.73124	664	-0.00127	1.05636E-01	False
RGT1_MA0367.2	RGT1	MA0367.2	C_RGT1	2023	0.76517	207	0.85738	234	0.02461	6.71064E-17	False
RLM1_MA0369.2	RLM1	MA0369.2	C_RLM1	14344	0.36778	222	0.40531	203	0.0829	3.08698E-101	False
RPH1_MA0372.2	RPH1	MA0372.2	C_RGM1	6253	0.67775	535	0.78037	585	-0.00235	1.98012E-01	False
RSC3_MA0374.2	RSC3	MA0374.2	C_estExt_gwp_gw1.C_220046	69501	1.19969	15800	1.35928	18531	-0.03101	2.10531E-94	False
RSC30_MA0375.2	RSC30	MA0375.2	C_RSC30	9169	1.31025	2609	1.46767	3010	-0.0239	7.69747E-42	False
RTG3_MA0376.2	RTG3	MA0376.2	C_BHLHE40	1629	1.06848	410	1.16612	438	0.03016	6.75078E-25	False
SFL1_MA0377.2	SFL1	MA0377.2	C_SFL1	15520	0.41014	285	0.47345	331	0.0496	1.09693E-80	False
SFP1_MA0378.2	SFP1	MA0378.2	C_SFP1	16030	0.31516	124	0.3597	124	0.07829	3.54571E-102	False
SIP4_MA0380.2	SIP4	MA0380.2	C_CAT8	5284	0.9796	826	1.13762	961	-0.06007	1.82680E-67	True
SKN7_MA0381.2	SKN7	MA0381.2	C_SKN7	109277	0.67033	8433	0.80717	9951	-0.04451	2.52329E-118	True
SKO1_MA0382.3	SKO1	MA0382.3	C_FOSL1::JUND	2549	0.8272	444	0.88388	457	0.07966	1.06030E-64	False
SNT2_MA0384.2	SNT2	MA0384.2	C_SNT2	3443	0.87949	482	1.00518	547	-0.02096	4.93895E-27	False
SOK2_MA0385.2	SOK2	MA0385.2	C_SOK2	21802	0.46657	636	0.55655	727	0.00732	5.05246E-18	False
SPT15_MA0386.2	SPT15	MA0386.2	C_SPT15	7919	0.32565	64	0.34381	72	0.13071	3.03220E-109	True
SRD1_MA0389.2	SRD1	MA0389.2	C_GATA15	7719	0.45042	208	0.53534	235	0.01441	2.25909E-27	False
STB3_MA0390.2	STB3	MA0390.2	C_STB3	21260	0.3556	244	0.39889	273	0.08314	2.10669E-105	False
STP2_MA0395.2	STP2	MA0395.2	C_STP1	6835	1.13712	1458	1.29661	1686	-0.03074	2.55235E-45	False
STP3_MA0396.2	STP3	MA0396.2	C_STP3	4588	1.08625	908	1.20142	1023	0.02657	7.94203E-32	False
STP4_MA0397.2	STP4	MA0397.2	C_STP3	4588	1.08625	908	1.20142	1023	0.02657	7.94203E-32	False
SUM1_MA0398.2	SUM1	MA0398.2	C_SUM1	28051	0.31205	195	0.35849	208	0.07585	3.60950E-110	True
SUT2_MA0400.2	SUT2	MA0400.2	C_SUT2	2573	0.80001	262	0.92964	306	-0.0184	1.62262E-11	False
SWI5_MA0402.2	SWI5	MA0402.2	C_ACE2	26304	0.55337	1302	0.67814	1504	-0.04276	1.97239E-85	False
TBF1_MA0403.3	TBF1	MA0403.3	C_TRB1	6035	0.51157	238	0.5949	273	0.01186	3.18215E-12	False
TDA9_MA0431.2	TDA9	MA0431.2	C_TDA9	17873	0.80408	1788	0.97593	2177	-0.08882	4.73399E-110	True
TEC1_MA0406.2	TEC1	MA0406.2	C_TEAD4	4126	0.43728	99	0.50986	123	0.03486	1.20520E-40	False
TOD6_MA0350.2	TOD6	MA0350.2	C_TOD6	4301	0.6503	341	0.77371	387	-0.02972	2.13065E-38	False
ABF1_MA0265.3	ABF1	MA0265.3	C_ABF1	2361	0.62231	166	0.64929	174	0.12047	1.67730E-79	True
TOS8_MA0408.2	TOS8	MA0408.2	C_MEIS1	13081	0.46043	421	0.52484	474	0.05315	2.09792E-78	False
UGA3_MA0410.2	UGA3	MA0410.2	C_UGA3	19201	1.1306	3777	1.28158	4526	-0.02186	3.29355E-51	False
UME6_MA0412.3	UME6	MA0412.3	C_UME6	2737	0.99531	471	1.13057	552	-0.01517	4.05225E-11	False
UPC2_MA0411.2	UPC2	MA0411.2	C_UPC2	1707	0.53301	76	0.61033	81	0.02356	2.28705E-15	False
URC2_MA0422.2	URC2	MA0422.2	C_URC2	1425	0.82983	159	0.94022	197	0.00834	4.59650E-02	False
USV1_MA0413.2	USV1	MA0413.2	C_USV1	7825	0.60788	481	0.72304	571	-0.01353	1.71996E-20	False
XBP1_MA0414.2	XBP1	MA0414.2	C_XBP1	4337	0.88821	537	1.03047	614	-0.03631	1.92255E-41	False
YAP1_MA0415.2	YAP1	MA0415.2	C_CIN5	2214	0.44987	83	0.53467	91	0.01122	1.45296E-09	False
YAP3_MA0416.2	YAP3	MA0416.2	C_YAP3	1352	0.7269	143	0.79829	162	0.04796	3.07066E-38	False
YAP6_MA0418.2	YAP6	MA0418.2	C_CIN5	4328	0.48451	250	0.5564	266	0.03737	2.06612E-41	False
YER130C_MA0423.2	YER130C	MA0423.2	C_RGM1	2058	0.57323	115	0.69656	139	-0.0327	1.16217E-30	False
YER184C_MA0424.2	YER184C	MA0424.2	C_CAT8	5284	0.9796	826	1.13762	961	-0.06007	1.82680E-67	True
YGR067C_MA0425.2	YGR067C	MA0425.2	C_cre-1	49400	0.70838	4082	0.86771	4956	-0.07526	5.95886E-124	True
YKL222C_MA0428.2	YKL222C	MA0428.2	C_YRM1	3621	0.8232	440	0.93763	525	-0.00932	1.60793E-04	False
YLR278C_MA0430.2	YLR278C	MA0430.2	C_SUT2	2264	0.83168	265	0.96355	313	-0.02998	1.82018E-21	False
YOX1_MA0433.2	YOX1	MA0433.2	C_hbn	10552	0.33246	88	0.37607	100	0.08212	8.98479E-95	False
YPR013C_MA0434.2	YPR013C	MA0434.2	C_YPR013C	3468	0.44377	92	0.52611	107	0.0165	4.62938E-15	False
YPR015C_MA0435.2	YPR015C	MA0435.2	C_YPR015C	3599	0.46855	115	0.52107	120	0.06353	3.89798E-60	False
YPR022C_MA0436.2	YPR022C	MA0436.2	C_cre-1	49400	0.70838	4082	0.86771	4956	-0.07526	5.95886E-124	True
YRM1_MA0438.2	YRM1	MA0438.2	C_YRM1	1582	0.98601	285	1.08905	329	0.02823	3.98637E-21	False
YRR1_MA0439.2	YRR1	MA0439.2	C_YRR1	1953	0.86774	274	0.98162	324	0.00921	2.00773E-03	False
ZMS1_MA0441.2	ZMS1	MA0441.2	C_rst2	15733	0.96969	2095	1.13206	2531	-0.05774	1.75236E-83	True
ABF2_MA0266.2	ABF2	MA0266.2	C_ABF2	7794	0.49978	276	0.55857	287	0.06797	2.00190E-82	False
ARG81_MA0272.2	ARG81	MA0272.2	C_ARG81	4971	0.46098	157	0.56705	197	-0.01206	1.13996E-10	False
ARO80_MA0273.2	ARO80	MA0273.2	C_ARO80	2796	0.81092	296	0.94893	347	-0.034	7.75844E-34	False
ACE2_MA0267.2	ACE2	MA0267.2	C_ACE2	185161	0.65307	12973	0.78938	15724	-0.0445	5.55322E-134	True
BAS1_MA0278.2	BAS1	MA0278.2	C_BAS1	7666	0.64929	551	0.77225	666	-0.0271	1.37299E-41	False
CAD1_MA0279.3	CAD1	MA0279.3	C_YAP7	6749	0.35812	95	0.41455	89	0.05385	7.87538E-67	False
CAT8_MA0280.2	CAT8	MA0280.2	C_CAT8	55018	1.01054	8721	1.17134	10355	-0.05232	2.00403E-109	True
CBF1_MA0281.3	CBF1	MA0281.3	C_ARNT2	3556	0.92019	725	1.00532	766	0.03246	1.54816E-33	False
CEP3_MA0282.2	CEP3	MA0282.2	C_STB4	3739	0.86126	435	0.98312	519	-0.01361	3.20820E-12	False
CIN5_MA0284.3	CIN5	MA0284.3	C_CIN5	6288	0.37434	148	0.4166	143	0.08447	3.77301E-84	False
CRZ1_MA0285.2	CRZ1	MA0285.2	C_CRZ1	35470	0.5657	1899	0.6892	2368	-0.03446	1.24530E-79	False
CST6_MA0286.2	CST6	MA0286.2	C_TGA1	5538	1.1015	1414	1.2011	1517	0.04195	4.22697E-54	False
DOT6_MA0351.2	DOT6	MA0351.2	C_TOD6	3654	0.65722	289	0.78374	335	-0.03514	7.57300E-37	False
ECM22_MA0292.2	ECM22	MA0292.2	C_CAT8	5284	0.9796	826	1.13762	961	-0.06007	1.82680E-67	True
ECM23_MA0293.2	ECM23	MA0293.2	C_GATA15	46243	0.49094	1557	0.58357	1801	0.00557	2.02208E-21	False
EDS1_MA0294.2	EDS1	MA0294.2	C_EDS1	14622	0.45768	449	0.53705	507	0.02331	1.69260E-47	False
ERT1_MA0420.2	ERT1	MA0420.2	C_ERT1	4305	1.01848	737	1.15471	837	-0.02546	4.80180E-28	False
FHL1_MA0295.2	FHL1	MA0295.2	C_FHL1	7514	1.03139	1423	1.15511	1595	0.00377	6.82134E-03	False
FKH1_MA0296.2	FKH1	MA0296.2	C_FKH1	19642	0.35243	298	0.41541	334	0.04922	7.04492E-85	False
ADR1_MA0268.2	ADR1	MA0268.2	C_cre-1	49400	0.70838	4082	0.86771	4956	-0.07526	5.95886E-124	True
GAT1_MA0300.2	GAT1	MA0300.2	C_grn	8589	0.43538	262	0.51978	287	0.01381	4.90300E-19	False
GAT3_MA0301.2	GAT3	MA0301.2	C_GATA15	7719	0.45042	208	0.53534	235	0.01441	2.25909E-27	False
GAT4_MA0302.2	GAT4	MA0302.2	C_GATA15	7719	0.45042	208	0.53534	235	0.01441	2.25909E-27	False
GCN4_MA0303.3	GCN4	MA0303.3	C_fos-1	6037	0.48732	218	0.59667	255	-0.01456	2.40552E-17	False
GCR2_MA0305.2	GCR2	MA0305.2	C_GCR2	36617	0.72049	3375	0.8442	3982	-0.02189	1.36087E-63	False
GIS1_MA0306.2	GIS1	MA0306.2	C_RGM1	15220	0.69625	1328	0.83956	1578	-0.05647	1.04051E-85	True
GSM1_MA0308.2	GSM1	MA0308.2	C_GSM1	2987	0.87732	361	1.0269	427	-0.04929	1.39563E-50	False
GZF3_MA0309.2	GZF3	MA0309.2	C_grn	2470	0.39357	47	0.45418	59	0.0558	7.47037E-52	False
AFT1_MA0269.2	AFT1	MA0269.2	C_AFT1	5331	0.49997	183	0.61041	208	-0.02665	2.28184E-36	False
HAC1_MA0310.2	HAC1	MA0310.2	C_ABF3	2701	0.7235	250	0.80949	269	0.03772	6.59498E-38	False
HAP1_MA0312.3	HAP1	MA0312.3	C_HAP1	749	0.66936	53	0.77208	66	-0.01157	2.93625E-03	False
HAP3_MA0314.3	HAP3	MA0314.3	C_nfya-1	8293	1.02059	2252	1.14136	2419	0.00662	7.00793E-11	False
HAP5_MA0316.2	HAP5	MA0316.2	C_HAP5	8402	0.94935	1950	1.07179	2093	-0.00421	4.00818E-04	False
HCM1_MA0317.2	HCM1	MA0317.2	C_FoxL2	19242	0.38639	318	0.44583	388	0.05609	1.55926E-84	False
AFT2_MA0270.2	AFT2	MA0270.2	C_AFT2	22230	0.63762	1464	0.77772	1757	-0.05116	1.13332E-100	False
HSF1_MA0319.2	HSF1	MA0319.2	C_HSF1	8175	0.43992	218	0.47488	206	0.0917	1.04361E-89	False
LYS14_MA0325.2	LYS14	MA0325.2	C_LYS14	964	0.75034	79	0.8584	101	0.00338	1.21891E-01	False
msn-1_MA1433.2	msn-1	MA1433.2	C_REI1	6910	0.6444	493	0.77564	591	-0.04006	1.38202E-57	False
NCU00019_MA0929.2	NCU00019	MA0929.2	C_FKH1	8151	0.41814	241	0.50837	276	-0.00143	9.37600E-01	False
nit-4_MA1435.2	nit-4	MA1435.2	C_nit-4	9881	1.02892	1511	1.18805	1868	-0.0444	2.81303E-72	False
nuc-1_MA1436.2	nuc-1	MA1436.2	C_PHYPA_008731	5240	0.85469	758	0.96949	861	-0.00366	6.01864E-05	False
wc-1_MA1437.2	wc-1	MA1437.2	C_ceh-48	241	0.95516	29	1.10584	38	-0.01045	1.71838E-01	False
cre-1_MA1432.2	cre-1	MA1432.2	C_cre-1	166950	0.65511	11108	0.79926	13606	-0.05618	7.27000E-135	True
Gsx_MA1876.1	Gsx	MA1876.1	C_Gsx	25976	0.30895	147	0.33916	158	0.10332	7.60022E-125	True
Klf15_MA1890.1	Klf15	MA1890.1	C_Klf15	41943	0.95579	6558	1.12203	7813	-0.06237	1.27073E-112	True
Klf6-7-like_MA1893.1	Klf6-7-like	MA1893.1	C_Klf15	39454	1.04542	7618	1.20749	8868	-0.04936	2.31648E-100	False
Arid3_MA2109.1	Arid3	MA2109.1	C_hbn	14953	0.3448	165	0.38788	177	0.08288	1.07849E-101	False
Cdx_MA2110.1	Cdx	MA2110.1	C_HOXB13	11454	0.44741	306	0.46069	281	0.13156	1.87849E-119	True
HNF4_MA2111.1	HNF4	MA2111.1	C_HNF4	8849	0.48013	305	0.56732	369	0.01589	2.75266E-31	False
Meis_MA2112.1	Meis	MA2112.1	C_MEIS1	24351	0.53744	1266	0.65199	1472	-0.02154	3.38368E-56	False
Pax2-5-8-a_MA2113.1	Pax2-5-8-a	MA2113.1	C_Pax2-5-8-a	1395	1.49375	553	1.62667	603	0.04011	1.02897E-27	False
Pax3-7-like_MA2114.1	Pax3-7-like	MA2114.1	C_ONECUT1	9943	0.39393	149	0.42136	176	0.10807	1.40469E-105	True
Pax6_MA2115.1	Pax6	MA2115.1	C_hbn	14953	0.3448	165	0.38788	177	0.08288	1.07849E-101	False
Pou4_MA2116.1	Pou4	MA2116.1	C_Pou4	20067	0.35842	240	0.38557	235	0.10736	6.48099E-123	True
AP4_MA1843.2	AP4	MA1843.2	C_TFAP4	6580	0.49302	230	0.59835	271	-0.01364	1.22821E-22	False
Atbf_MA1844.2	Atbf	MA1844.2	C_hbn	14953	0.3448	165	0.38788	177	0.08288	1.07849E-101	False
Atoh7_MA1845.2	Atoh7	MA1845.2	C_MBD2	8545	0.53498	378	0.65601	457	-0.03414	1.29455E-55	False
Brachyury_MA1846.2	Brachyury	MA1846.2	C_TBX4	7549	0.49281	276	0.58721	306	0.00633	3.55930E-09	False
Bsx_MA1847.2	Bsx	MA1847.2	C_B-H2	9415	0.3901	220	0.43357	242	0.08861	4.36082E-99	False
Cebpg_MA1848.2	Cebpg	MA1848.2	C_Cebpg	13684	0.40488	289	0.48511	344	0.01939	1.63156E-43	False
Creb1_MA1849.2	Creb1	MA1849.2	C_JDP2	2555	1.14825	757	1.21808	791	0.08123	9.19149E-61	False
Dlx-b_MA1850.2	Dlx-b	MA1850.2	C_otp	5499	0.34207	52	0.38696	64	0.08463	6.18798E-78	False
Dlx-c_MA1851.2	Dlx-c	MA1851.2	C_otp	5499	0.34207	52	0.38696	64	0.08463	6.18798E-78	False
Emx_MA1852.2	Emx	MA1852.2	C_B-H2	9415	0.3901	220	0.43357	242	0.08861	4.36082E-99	False
