"","seqnames","start","end","width","strand","Conc","Conc_good","Conc_poor","Fold","p.value","FDR","G08CD4_S145927","G09CD4_S145929","G48CD4_S145936","G58CD4_S145925","G70CD4_S145923","G44CD4_S145919","G50CD4_S145934","G52CD4_S145933","G81CD4_S145921","GREAT_SYMBOL","Distance","Significance","negLog10Pval","negLog10Pval_capped","Capped"
"25877","chr6",29942234,29942634,401,"*",6.27056585554985,6.03859048590229,6.51626192971395,-0.263926529525572,0.158086804345074,0.999820495462944,55.07,75.34,45.47,82.94,69.85,102.18,57.04,133.03,73.89,"HLA-G","+115455","Not Significant",0.801104379525667,0.801104379525667,"Not Capped"
"25912","chr2",112996660,112997060,401,"*",5.41037009973497,5.15653375843977,5.675411885917,-0.304744897547364,0.159029097717256,0.999820495462944,29.88,40.88,24.67,45,37.9,57.05,31.85,74.27,41.26,"IL36A","-8601","Not Significant",0.798523405101753,0.798523405101753,"Not Capped"
"25946","chr2",20224756,20225156,401,"*",4.07032569212426,3.32828759293866,4.65781777291044,-1.10757092972023,0.00238568767570005,0.999820495462944,8.42,11.51,6.95,12.67,10.67,28.18,15.73,36.69,20.38,"SDC1","+477","Significant",2.62238641297012,2.62238641297012,"Not Capped"
"25953","chr3",30263497,30263897,401,"*",3.67094521065307,3.24699796904001,4.06959321419143,-0.603221111466364,0.160285048103143,0.999820495462944,7.95,10.88,6.57,11.98,10.09,18.74,10.46,24.4,13.55,"TGFBR2","-342904","Not Significant",0.795106988120952,0.795106988120952,"Not Capped"
"25958","chr11",27871726,27872126,401,"*",3.08720885814193,2.13844658983188,3.76744684761934,-1.39148612806782,0.0225595996352885,0.999820495462944,3.69,5.05,3.05,5.56,4.68,15.2,8.49,19.79,10.99,"BDNF","-170873","Significant",1.64666861203479,1.64666861203479,"Not Capped"
"25961","chr3",75850411,75850811,401,"*",2.62367554727215,1.92871461377197,3.18716801507294,-1.02303407558602,0.160522275816907,0.999820495462944,3.19,4.36,2.63,4.8,4.05,10.17,5.68,13.24,7.35,"ROBO2","-56084","Not Significant",0.794464691651144,0.794464691651144,"Not Capped"
"25986","chr12",68064204,68064604,401,"*",3.582289942324,3.13276497731816,3.99874609412131,-0.645945784406954,0.161226674380531,0.999820495462944,7.35,10.05,6.07,11.07,9.32,17.84,9.96,23.23,12.9,"IFNG","+95343","Not Significant",0.792563104107171,0.792563104107171,"Not Capped"
"25989","chr9",21576569,21576969,401,"*",4.04760248469113,4.17045677222162,3.87768125050622,0.501982171718261,0.161248148780834,0.999820495462944,15.09,20.64,12.46,22.72,19.14,16.41,9.16,21.36,11.87,"IFNE","-94456","Not Significant",0.792505262608253,0.792505262608253,"Not Capped"
"25991","chr2",102355639,102356039,401,"*",4.89033816375229,4.60883587990105,5.1790896773825,-0.355341865188307,0.161365246069129,0.999820495462944,20.44,27.96,16.88,30.79,25.93,40.44,22.58,52.65,29.25,"IL18R1","-90","Not Significant",0.792189995423459,0.792189995423459,"Not Capped"
"26001","chr6",153735524,153735924,401,"*",3.5191503673654,3.8436544597302,2.97271028381122,1.07149724901807,0.0226465416340625,0.999820495462944,12.03,16.45,9.93,18.11,15.26,8.76,4.89,11.41,6.34,"OPRM1","-274777","Significant",1.64499810993896,1.64499810993896,"Not Capped"
"26012","chr3",30354100,30354500,401,"*",5.11105792666054,5.24936672114302,4.91714651444991,0.543421179826463,0.0226580890366522,0.999820495462944,31.87,43.59,26.31,47.99,40.42,33.73,18.83,43.91,24.39,"TGFBR2","-252301","Significant",1.64477672094365,1.64477672094365,"Not Capped"
"26013","chr3",172477271,172477671,401,"*",4.1949818689384,3.85022001912902,4.53492028218107,-0.468301591043741,0.161880122743396,0.999820495462944,12.08,16.53,9.98,18.2,15.33,25.88,14.45,33.69,18.71,"GHSR","-29015","Not Significant",0.790806474982477,0.790806474982477,"Not Capped"
"26022","chr6",55808233,55808633,401,"*",3.87774898265224,3.49309389040227,4.24796614714955,-0.536959093548507,0.162202073038918,0.999820495462944,9.43,12.9,7.79,14.21,11.97,21.21,11.84,27.61,15.34,"BMP5","+67131","Not Significant",0.789943599547739,0.789943599547739,"Not Capped"
"26037","chr9",27474711,27475111,401,"*",2.95507420910356,2.33290409156194,3.4790213544592,-0.917162186208069,0.162657829467136,0.999820495462944,4.22,5.77,3.49,6.36,5.35,12.45,6.95,16.2,9,"IFNK","-49403","Not Significant",0.788725027294293,0.788725027294293,"Not Capped"
"26045","chr16",11233105,11233505,401,"*",5.49564353801388,5.14555906945883,5.83970765499897,-0.479527626236259,0.0227752737628197,0.999820495462944,29.66,40.57,24.49,44.66,37.62,63.93,35.69,83.23,46.23,"SOCS1","+22874","Significant",1.64253639402709,1.64253639402709,"Not Capped"
"26048","chr16",81616559,81616959,401,"*",4.70106640076402,4.77543613495117,4.60236591312252,0.384597186630888,0.16287752337362,0.999820495462944,22.95,31.39,18.94,34.56,29.1,27.12,15.14,35.3,19.61,"PLCG2","-162499","Not Significant",0.788138842937073,0.788138842937073,"Not Capped"
"26051","chr15",45112667,45113067,401,"*",3.94493937765743,3.56791598793196,4.30947722674857,-0.524026312079851,0.162987378193146,0.999820495462944,9.94,13.59,8.2,14.96,12.6,22.13,12.36,28.82,16.01,"DUOX2","+1294","Not Significant",0.787846026229851,0.787846026229851,"Not Capped"
"26052","chr19",53879286,53879686,401,"*",5.23051639159358,4.97007804719011,5.50129314645905,-0.316832051059401,0.163010323088154,0.999820495462944,26.26,35.92,21.68,39.55,33.31,50.56,28.23,65.83,36.57,"PRKCG","-2727","Not Significant",0.787784891803031,0.787784891803031,"Not Capped"
"26053","chr9",32010527,32010927,401,"*",3.90176347389598,4.03676109528877,3.7130474694236,0.532890612956389,0.163020120994914,0.999820495462944,13.75,18.81,11.35,20.71,17.44,14.64,8.17,19.06,10.59,"ACO1","-373893","Not Significant",0.787758788861303,0.787758788861303,"Not Capped"
"26062","chr9",27075779,27076179,401,"*",3.15867312931632,2.62297876454422,3.63138627459881,-0.783394846421349,0.163326024085589,0.999820495462944,5.16,7.06,4.26,7.77,6.55,13.83,7.72,18.01,10,"TEK","-33170","Not Significant",0.78694461001967,0.78694461001967,"Not Capped"
"26077","chr5",96537379,96537779,401,"*",4.41031688167978,4.49942035117044,4.29059302910498,0.419663493698171,0.164093436305805,0.999820495462944,18.95,25.92,15.65,28.54,24.04,21.85,12.2,28.44,15.8,"PCSK1","-104299","Not Significant",0.784908790264276,0.784908790264276,"Not Capped"
"26106","chr6",137824055,137824455,401,"*",6.93146872684748,6.9574990243299,6.89825616439626,0.272254848855047,0.164722938342797,0.999820495462944,104.13,142.44,85.97,156.81,132.07,133.15,74.34,173.36,96.29,"TNFAIP3","-42933","Not Significant",0.783245919336352,0.783245919336352,"Not Capped"
"26125","chr15",60931008,60931408,401,"*",3.53150803364355,3.08443370280675,3.94628102920368,-0.641050719696944,0.165541637145296,0.999820495462944,7.11,9.72,5.87,10.7,9.01,17.21,9.61,22.4,12.44,"RORA","-303745","Not Significant",0.781092754104839,0.781092754104839,"Not Capped"
"26127","chr3",32502334,32502734,401,"*",5.32415831114426,5.06912297627232,5.5902452776139,-0.306855220563284,0.165566757808565,0.999820495462944,28.13,38.47,23.22,42.36,35.67,53.78,30.02,70.01,38.89,"CMTM6","+874","Not Significant",0.781026855652085,0.781026855652085,"Not Capped"
"26147","chr2",162318580,162318980,401,"*",5.30086555642425,5.342325183978,5.24730722444918,0.307292110264339,0.166001269502624,0.999820495462944,33.99,46.49,28.06,51.19,43.11,42.4,23.67,55.2,30.66,"IFIH1","-77","Not Significant",0.779888590659485,0.779888590659485,"Not Capped"
"26153","chr12",52023598,52023998,401,"*",6.18732924557999,5.95772533611434,6.4308932064303,-0.259433724401708,0.166289356236994,0.999820495462944,52.07,71.23,42.99,78.42,66.05,96.31,53.77,125.39,69.65,"NR4A1","-13917","Not Significant",0.779135547987186,0.779135547987186,"Not Capped"
"26159","chr7",30478484,30478884,401,"*",5.26068209320698,5.00314010903478,5.52894890045254,-0.311440610436819,0.166453256856171,0.999820495462944,26.87,36.75,22.18,40.46,34.08,51.54,28.77,67.1,37.27,"NOD1","+96","Not Significant",0.778707702935516,0.778707702935516,"Not Capped"
"26166","chrX",111096076,111096476,401,"*",4.08512143658163,3.52627745418366,4.57203412020383,-0.825974301197376,0.0235488371199945,0.999820495462944,9.65,13.2,7.97,14.54,12.24,26.55,14.82,34.57,19.2,"PAK3","-26801","Significant",1.6280305341758,1.6280305341758,"Not Capped"
"26175","chr9",31905943,31906343,401,"*",3.45970830068335,3.00293260498475,3.88111632055373,-0.65718527093779,0.167278548335,0.999820495462944,6.72,9.19,5.55,10.11,8.52,16.45,9.18,21.41,11.89,"ACO1","-478477","Not Significant",0.776559749038033,0.776559749038033,"Not Capped"
"26210","chr6",152137862,152138262,401,"*",2.95421616175831,2.36670169661198,3.45821555185448,-0.864007437305299,0.168710287727815,0.999820495462944,4.32,5.91,3.57,6.51,5.48,12.27,6.85,15.97,8.87,"ESR1","+447566","Not Significant",0.772858433906457,0.772858433906457,"Not Capped"
"26211","chr19",53877429,53877829,401,"*",4.88408639823163,4.94433937082717,4.80504929968953,0.351224655031842,0.168760027415884,0.999820495462944,25.8,35.29,21.3,38.85,32.72,31.21,17.42,40.63,22.57,"PRKCG","-4584","Not Significant",0.772730412736908,0.772730412736908,"Not Capped"
"26216","chr2",203740972,203741372,401,"*",5.57490982417697,5.60773552781657,5.53279867156498,0.287456063951885,0.168845816831529,0.999820495462944,40.86,55.89,33.73,61.53,51.82,51.68,28.85,67.28,37.37,"CD28","+34624","Not Significant",0.772509694575436,0.772509694575436,"Not Capped"
"26226","chr5",54831076,54831476,401,"*",3.05989924255686,2.4891685266517,3.55396189075272,-0.838196721275755,0.169078626878019,0.999820495462944,4.7,6.43,3.88,7.08,5.97,13.11,7.32,17.07,9.48,"ESM1","+154387","Not Significant",0.771911287822679,0.771911287822679,"Not Capped"
"26234","chr20",51581626,51582026,401,"*",3.01378172914467,2.43312772776636,3.51374163470416,-0.853394482481544,0.169430271371924,0.999820495462944,4.52,6.19,3.74,6.81,5.74,12.75,7.12,16.6,9.22,"NFATC2","-39107","Not Significant",0.771008993560889,0.771008993560889,"Not Capped"
"26240","chr11",67266969,67267369,401,"*",5.01249357432777,4.61495183114341,5.39218283768647,-0.561599491467221,0.0238564695275739,0.999820495462944,20.53,28.08,16.95,30.92,26.04,46.88,26.17,61.03,33.9,"GRK2","+759","Significant",1.6223938263044,1.6223938263044,"Not Capped"
"26245","chr17",30697881,30698281,401,"*",4.61990311689643,4.32512210291713,4.91973964882896,-0.379280286167915,0.169796593684131,0.999820495462944,16.79,22.97,13.87,25.29,21.3,33.79,18.86,43.99,24.43,"CRLF3","+126695","Not Significant",0.77007102645381,0.77007102645381,"Not Capped"
"26286","chr5",180648936,180649336,401,"*",4.60150774705736,4.30298775894652,4.90443199447402,-0.386251473908826,0.171192650841894,0.999820495462944,16.54,22.62,13.65,24.91,20.98,33.43,18.66,43.52,24.18,"FLT4","+488","Not Significant",0.766514883159563,0.766514883159563,"Not Capped"
"26291","chr4",102501407,102501807,401,"*",5.29999524626857,5.04524963501264,5.5658298053489,-0.306283643099376,0.171537995129537,0.999820495462944,27.66,37.84,22.84,41.66,35.09,52.87,29.52,68.84,38.24,"NFKB1","+278","Not Significant",0.765639670096466,0.765639670096466,"Not Capped"
"26331","chr5",40623528,40623928,401,"*",4.12341518096265,4.2317599455419,3.97543255217692,0.466442638395818,0.17248352883809,0.999820495462944,15.74,21.53,13,23.71,19.97,17.56,9.8,22.86,12.7,"PTGER4","-55770","Not Significant",0.763252371177768,0.763252371177768,"Not Capped"
"26338","chr2",161308306,161308706,401,"*",5.53911900755755,5.64969980454361,5.38779142354378,0.473936297329544,0.0241742270392657,0.999820495462944,42.06,57.54,34.73,63.34,53.35,46.74,26.09,60.85,33.8,"PSMD14","+468","Significant",1.61664740340622,1.61664740340622,"Not Capped"
"26354","chr17",42833103,42833503,401,"*",5.8398473315458,5.607257627062,6.08609465277011,-0.264973786822116,0.173373276561531,0.999820495462944,40.84,55.87,33.72,61.51,51.8,75.83,42.34,98.73,54.84,"PSME3","-168","Not Significant",0.761017843055137,0.761017843055137,"Not Capped"
"26386","chr10",114043145,114043545,401,"*",3.66071299617605,3.24643646676822,4.05248662319648,-0.586609465452088,0.174421673450902,0.999820495462944,7.95,10.88,6.56,11.97,10.08,18.52,10.34,24.11,13.39,"ADRB1","-711","Not Significant",0.758399551081762,0.758399551081762,"Not Capped"
"26393","chr19",6772508,6772908,401,"*",5.44031973084082,5.19425391884582,5.69854821027182,-0.290101685366742,0.17461626156217,0.999820495462944,30.67,41.96,25.33,46.19,38.91,57.97,32.36,75.47,41.92,"VAV1","-18","Not Significant",0.757915314021858,0.757915314021858,"Not Capped"
"26440","chr19",18168162,18168562,401,"*",4.53851017280027,4.23774467369658,4.84328180097357,-0.390058016046757,0.176061295518502,0.999820495462944,15.81,21.62,13.05,23.8,20.05,32.04,17.89,41.72,23.17,"IFI30","-5305","Not Significant",0.754336106782441,0.754336106782441,"Not Capped"
"26456","chr8",75849604,75850004,401,"*",4.08206687313389,4.19574583142764,3.92608317788722,0.479404708353092,0.176803660977477,0.999820495462944,15.35,21,12.68,23.12,19.47,16.97,9.47,22.09,12.27,"HNF4G","+309935","Not Significant",0.752508746529645,0.752508746529645,"Not Capped"
"26477","chr10",6494954,6495354,401,"*",4.58791422985427,4.66091546303539,4.49114019560394,0.381070193491089,0.177493031322379,0.999820495462944,21.19,28.99,17.5,31.92,26.88,25.1,14.01,32.68,18.15,"PRKCQ","+85147","Not Significant",0.750818693412539,0.750818693412539,"Not Capped"
"26494","chr2",78407769,78408169,401,"*",3.73702516653701,3.34238038400718,4.11459783661852,-0.553500378594549,0.17810944152196,0.999820495462944,8.5,11.62,7.02,12.8,10.78,19.34,10.8,25.18,13.98,"REG3G","-617732","Not Significant",0.749313058121228,0.749313058121228,"Not Capped"
"26499","chr19",18109870,18110270,401,"*",5.02952994054462,4.63320429359934,5.40833158864756,-0.559650296183494,0.0247996402114736,0.999820495462944,20.79,28.44,17.17,31.31,26.37,47.41,26.47,61.72,34.28,"IL12RB1","-11126","Significant",1.60555461979093,1.60555461979093,"Not Capped"
"26533","chr7",139119156,139119556,401,"*",3.91212409177778,4.03840519638714,3.73693974117738,0.510263990927533,0.179262113082465,0.999820495462944,13.77,18.83,11.37,20.73,17.46,14.88,8.31,19.38,10.76,"ZC3HAV1","-9708","Not Significant",0.746511488563183,0.746511488563183,"Not Capped"
"26534","chr3",108709938,108710338,401,"*",2.26932098029035,1.47258598576907,2.88326454878778,-1.16498212156848,0.179281424842599,0.999820495462944,2.33,3.18,1.92,3.5,2.95,8.24,4.6,10.72,5.96,"RETNLB","+47246","Not Significant",0.746464704895466,0.746464704895466,"Not Capped"
"26552","chr5",132456521,132456921,401,"*",4.64864309442902,4.72056441205827,4.55338616768004,0.378333315643775,0.179857589840902,0.999820495462944,22.09,30.22,18.24,33.27,28.02,26.21,14.63,34.12,18.95,"IRF1","+34077","Not Significant",0.745071230592357,0.745071230592357,"Not Capped"
"26576","chr6",32609830,32610230,401,"*",4.90962975838792,4.9635065063055,4.83932498185102,0.336095161457764,0.180676777101321,0.999820495462944,26.14,35.76,21.58,39.37,33.16,31.96,17.84,41.6,23.11,"HLA-DRB1","-20182","Not Significant",0.743097664953657,0.743097664953657,"Not Capped"
"26598","chr6",111817856,111818256,401,"*",3.2385374688381,3.44379162077399,2.93254971740167,0.714372627881192,0.181346310302593,0.999820495462944,9.12,12.47,7.53,13.73,11.56,8.52,4.76,11.1,6.16,"FYN","+55396","Not Significant",0.741491276209959,0.741491276209959,"Not Capped"
"26604","chr1",107591340,107591740,401,"*",2.84427482083149,3.11423957252306,2.41527594809885,0.895395803675703,0.181577529024555,0.999820495462944,7.25,9.92,5.99,10.93,9.2,5.95,3.32,7.75,4.31,"VAV3","+373604","Not Significant",0.740937898240449,0.740937898240449,"Not Capped"
"26620","chr1",167489491,167489891,401,"*",4.28750077975005,4.37986765206993,4.16304926255325,0.427383411155466,0.181906126444896,0.999820495462944,17.44,23.86,14.4,26.27,22.12,20,11.16,26.04,14.46,"CD247","+28847","Not Significant",0.740152674018392,0.740152674018392,"Not Capped"
"26628","chr10",113007218,113007618,401,"*",4.7789224544341,4.9380387306296,4.55164646894938,0.59703246630797,0.0249603567014149,0.999820495462944,25.68,35.13,21.2,38.68,32.58,26.18,14.62,34.08,18.93,"TCF7L2","+57011","Significant",1.60274921256536,1.60274921256536,"Not Capped"
"26659","chrX",154534808,154535208,401,"*",5.46559929156556,5.22318300277962,5.7206039345288,-0.283301868906072,0.183072636123131,0.999820495462944,31.3,42.81,25.84,47.13,39.69,58.86,32.86,76.64,42.57,"IKBKG","-7236","Not Significant",0.737376564867243,0.737376564867243,"Not Capped"
"26665","chr18",62420713,62421113,401,"*",4.62195955925804,4.69251703760484,4.52861471129873,0.375205775273965,0.183245407966049,0.999820495462944,21.66,29.63,17.89,32.63,27.48,25.76,14.38,33.54,18.63,"TNFRSF11A","+95598","Not Significant",0.736966899742733,0.736966899742733,"Not Capped"
"26669","chr12",27931702,27932102,401,"*",3.35201432905633,2.85374681715185,3.80097283620768,-0.724685529216418,0.183495970633813,0.999820495462944,6.06,8.28,5,9.12,7.68,15.56,8.69,20.26,11.25,"PTHLH","+40803","Not Significant",0.736373467928043,0.736373467928043,"Not Capped"
"26678","chr2",136327365,136327765,401,"*",5.42363498075489,5.45649234035494,5.38148214746369,0.28746429664926,0.183727168144494,0.999820495462944,36.79,50.32,30.37,55.4,46.66,46.53,25.98,60.58,33.65,"CXCR4","-211322","Not Significant",0.735826618855738,0.735826618855738,"Not Capped"
"26704","chr11",27471477,27471877,401,"*",4.64723816179418,4.20762087737462,5.05685966583396,-0.632923444696748,0.025509931773487,0.999820495462944,15.48,21.18,12.78,23.31,19.63,37.16,20.74,48.38,26.87,"LGR4","+1069","Significant",1.59329070291266,1.59329070291266,"Not Capped"
"26715","chr6",50288154,50288554,401,"*",2.24724760971134,2.81515324233116,0.914594590216262,2.03372480617388,0.0255191317899224,0.999820495462944,5.9,8.07,4.87,8.88,7.48,2.1,1.17,2.74,1.52,"DEFB112","-239703","Significant",1.59313410523535,1.59313410523535,"Not Capped"
"26757","chr5",68648067,68648467,401,"*",2.92803298103214,3.17353524401959,2.54743325843067,0.825354675421313,0.187018527997041,0.999820495462944,7.56,10.34,6.24,11.38,9.59,6.53,3.64,8.5,4.72,"PIK3R1","+432547","Not Significant",0.728115365611778,0.728115365611778,"Not Capped"
"26771","chr4",141636551,141636951,401,"*",3.8662408773535,3.4948965411912,4.2265183305242,-0.513765741443818,0.187628976733175,0.999820495462944,9.45,12.92,7.8,14.22,11.98,20.9,11.67,27.21,15.11,"IL15","+149","Not Significant",0.726700089925375,0.726700089925375,"Not Capped"
"26774","chr21",33324717,33325117,401,"*",6.55230483045379,6.56801972196405,6.53241739455332,0.248538219618962,0.187715667898387,0.999820495462944,79.49,108.74,65.63,119.71,100.83,103.33,57.69,134.53,74.73,"IFNAR1","+13","Not Significant",0.726499476990625,0.726499476990625,"Not Capped"
"26787","chr6",33343848,33344248,401,"*",5.79482918289396,5.81525581477938,5.76888234415607,0.259070065789264,0.188240142888152,0.999820495462944,47.18,64.53,38.95,71.04,59.84,60.86,33.98,79.24,44.02,"DAXX","-21034","Not Significant",0.725287756170367,0.725287756170367,"Not Capped"
