"","seqnames","start","end","width","strand","Conc","Conc_good","Conc_poor","Fold","p.value","FDR","G08CD4_S145927","G09CD4_S145929","G48CD4_S145936","G58CD4_S145925","G70CD4_S145923","G44CD4_S145919","G50CD4_S145934","G52CD4_S145933","G81CD4_S145921","GREAT_SYMBOL","Distance","Significance","negLog10Pval","negLog10Pval_capped","Capped"
"16660","chr4",148442330,148442730,401,"*",7.07939802300472,7.00620198098957,7.16596114186582,0.0534845261603667,0.78696901608355,0.999820495462944,107.7,147.33,88.92,162.2,136.61,160.3,89.49,208.7,115.93,"NR3C2","-10","Not Significant",0.104042366000314,0.104042366000314,"Not Capped"
"16661","chr9",3585257,3585657,401,"*",2.30581395604715,2.31656787216979,2.2922578458953,0.232687568728649,0.786990000099611,0.999820495462944,4.17,5.71,3.45,6.29,5.29,5.47,3.05,7.12,3.95,"RFX3","-59474","Not Significant",0.104030785975307,0.104030785975307,"Not Capped"
"16670","chr14",102592337,102592737,401,"*",6.89791071883822,6.77412959790256,7.03905063619744,-0.0515777374520713,0.787145106620231,0.999820495462944,91.7,125.44,75.71,138.1,116.31,146.8,81.96,191.13,106.16,"RCOR1","-124","Not Significant",0.103945200048224,0.103945200048224,"Not Capped"
"16686","chr9",99807306,99807706,401,"*",3.80989146291473,3.76208971486128,3.86749897645733,0.107143736836738,0.787574656961271,0.999820495462944,11.37,15.55,9.39,17.12,14.42,16.29,9.1,21.21,11.78,"NR4A3","-14349","Not Significant",0.103708267291356,0.103708267291356,"Not Capped"
"16696","chr7",100049652,100050052,401,"*",5.29862151901613,5.22873703062043,5.38147008097756,0.0604139270631517,0.787872852770916,0.999820495462944,31.42,42.97,25.94,47.31,39.85,46.53,25.98,60.58,33.65,"ZSCAN21","+78","Not Significant",0.103543863469075,0.103543863469075,"Not Capped"
"16697","chr7",13892497,13892897,401,"*",3.32640521763536,3.16006816564308,3.5105231618834,-0.135748792985956,0.787892846677686,0.999820495462944,7.49,10.24,6.18,11.28,9.5,12.72,7.1,16.56,9.2,"ETV1","+97249","Not Significant",0.103532842486214,0.103532842486214,"Not Capped"
"16712","chr16",30786511,30786911,401,"*",4.71690253568791,4.58272344638178,4.86878056595911,-0.0724122673973798,0.788287712672406,0.999820495462944,20.08,27.46,16.58,30.23,25.46,32.61,18.21,42.46,23.59,"ZNF629","+491","Not Significant",0.103315242890574,0.103315242890574,"Not Capped"
"16717","chr14",75278447,75278847,401,"*",6.7729201434627,6.64950036298717,6.9136840603344,-0.0508360055485157,0.788365415019083,0.999820495462944,84.11,115.05,69.44,126.67,106.68,134.58,75.14,175.22,97.33,"FOS","-127","Not Significant",0.103272436137678,0.103272436137678,"Not Capped"
"16719","chr18",48119674,48120074,401,"*",3.58590081463528,3.54508885094438,3.635343948077,0.121267703610058,0.788435910737262,0.999820495462944,9.78,13.38,8.07,14.73,12.4,13.87,7.74,18.06,10.03,"ZBTB7C","+45692","Not Significant",0.103233603215706,0.103233603215706,"Not Capped"
"16737","chr6",44655705,44656105,401,"*",4.46230078283981,4.40136595665914,4.53501930824288,0.0792279708144939,0.788711097368498,0.999820495462944,17.7,24.22,14.62,26.66,22.46,25.88,14.45,33.69,18.72,"CDC5L","+268380","Not Significant",0.103082048495648,0.103082048495648,"Not Capped"
"16741","chr12",51172968,51173368,401,"*",5.93200050515758,5.85772578154199,6.01976967896649,0.0511432125307585,0.788836724551368,0.999820495462944,48.58,66.46,40.11,73.17,61.62,72.43,40.43,94.29,52.38,"TFCP2","-287","Not Significant",0.103012878874728,0.103012878874728,"Not Capped"
"16750","chr3",47781761,47782161,401,"*",6.48115625489226,6.35814701387767,6.621492742916,-0.0500005380574187,0.788991065694711,0.999820495462944,68.73,94.01,56.75,103.5,87.17,109.91,61.36,143.09,79.48,"SMARCC1","-44","Not Significant",0.102927914587101,0.102927914587101,"Not Capped"
"16763","chr12",11649303,11649703,401,"*",5.30081596664262,5.23051341481313,5.38413446740973,0.0595493848588979,0.789340103918225,0.999820495462944,31.46,43.03,25.97,47.37,39.9,46.62,26.03,60.69,33.71,"ETV6","-351","Not Significant",0.102735831480799,0.102735831480799,"Not Capped"
"16764","chr1",35577453,35577853,401,"*",4.84547703846438,4.71286669828871,4.99574505274914,-0.0692042008669066,0.789340603083037,0.999820495462944,21.97,30.06,18.14,33.09,27.87,35.61,19.88,46.37,25.76,"TFAP2E","+4283","Not Significant",0.102735556840686,0.102735556840686,"Not Capped"
"16786","chr11",67639940,67640340,401,"*",4.18371611491743,4.04103786571571,4.34425560877415,-0.0892883259383784,0.789867267226703,0.999820495462944,13.79,18.87,11.39,20.77,17.49,22.67,12.66,29.52,16.4,"TBX10","-580","Not Significant",0.102445883335139,0.102445883335139,"Not Capped"
"16801","chr9",92887160,92887560,401,"*",4.16812617243651,4.11209002865251,4.23524278869847,0.0895383657263333,0.790216831444737,0.999820495462944,14.49,19.82,11.96,21.82,18.38,21.02,11.74,27.37,15.2,"ZNF484","-9322","Not Significant",0.102253724179095,0.102253724179095,"Not Capped"
"16806","chr15",66911975,66912375,401,"*",4.18870590232383,4.04680222509155,4.34846028907384,-0.0878587186922881,0.790392137961242,0.999820495462944,13.85,18.94,11.43,20.85,17.56,22.74,12.7,29.61,16.44,"SMAD3","-153670","Not Significant",0.102157388330639,0.102157388330639,"Not Capped"
"16807","chr9",130655711,130656111,401,"*",3.52832286377813,3.48818444316163,3.57697472417455,0.12347719687246,0.79046540702073,0.999820495462944,9.4,12.86,7.76,14.16,11.92,13.32,7.44,17.34,9.63,"PRDM12","-8683","Not Significant",0.102117131258326,0.102117131258326,"Not Capped"
"16808","chr4",2290908,2291308,401,"*",5.06870288478264,4.93930536596919,5.21566245905775,-0.0628452195152048,0.790493333201111,0.999820495462944,25.71,35.16,21.22,38.71,32.6,41.48,23.16,54,30,"MXD4","-28814","Not Significant",0.102101788434086,0.102101788434086,"Not Capped"
"16810","chr16",3134778,3135178,401,"*",6.37645974256473,6.25372173563648,6.51651370182687,-0.0494412008114111,0.790535994186097,0.999820495462944,63.93,87.45,52.78,96.28,81.09,102.19,57.05,133.05,73.91,"ZNF213","-50","Not Significant",0.102078351259258,0.102078351259258,"Not Capped"
"16827","chr19",42132586,42132986,401,"*",5.06869713837917,4.939002936399,5.21596285288867,-0.0633408099737325,0.790896209439748,0.999820495462944,25.7,35.16,21.22,38.7,32.6,41.49,23.16,54.02,30,"POU2F2","-359","Not Significant",0.101880505914633,0.101880505914633,"Not Capped"
"16843","chr8",143246451,143246851,401,"*",6.70060796174793,6.5778206494553,6.84071328760394,-0.0495486451148527,0.791241641449785,0.999820495462944,80.03,109.48,66.08,120.53,101.51,127.94,71.43,166.58,92.53,"ZFP41","-277","Not Significant",0.101690864767838,0.101690864767838,"Not Capped"
"16846","chr14",68685462,68685862,401,"*",4.22428991782118,4.16667835475737,4.29321256228978,0.086265992821904,0.791323489214558,0.999820495462944,15.05,20.58,12.42,22.66,19.09,21.89,12.22,28.49,15.83,"ZFP36L1","+107578","Not Significant",0.101645942720789,0.101645942720789,"Not Capped"
"16868","chr8",144687553,144687953,401,"*",2.84916095053298,2.66484158217682,3.05069417577639,-0.170328943941798,0.791829782889121,0.999820495462944,5.31,7.27,4.39,8,6.74,9.25,5.16,12.04,6.69,"ZNF251","+67852","Not Significant",0.10136816727042,0.10136816727042,"Not Capped"
"16876","chr1",248924818,248925218,401,"*",4.03330271665394,3.97913633830834,4.09827036794949,0.0935446877801916,0.792089724791062,0.999820495462944,13.21,18.07,10.91,19.9,16.76,19.12,10.67,24.89,13.83,"ZNF692","-66158","Not Significant",0.10122562046284,0.10122562046284,"Not Capped"
"16894","chr6",156777145,156777545,401,"*",5.74684807256254,5.67289083445923,5.83426246971486,0.0518200604899988,0.792626102985426,0.999820495462944,42.74,58.47,35.29,64.37,54.21,63.69,35.56,82.92,46.06,"ARID1B","-29","Not Significant",0.100931629458474,0.100931629458474,"Not Capped"
"16902","chr6",27526654,27527054,401,"*",2.50482495463911,2.29931132904717,2.72634652512091,-0.21026127775872,0.79275016042296,0.999820495462944,4.12,5.64,3.4,6.21,5.23,7.39,4.12,9.62,5.34,"ZNF184","-53736","Not Significant",0.100863661415917,0.100863661415917,"Not Capped"
"16911","chr10",61922055,61922455,401,"*",2.74373334885214,2.72838413871473,2.76269302721608,0.176886199469044,0.792901073403441,0.999820495462944,5.55,7.6,4.58,8.36,7.04,7.58,4.23,9.86,5.48,"ARID5B","+20955","Not Significant",0.100780994214618,0.100780994214618,"Not Capped"
"16936","chr2",37231502,37231902,401,"*",5.67452156382449,5.55028044502273,5.816139863823,-0.0524363432544949,0.793640537228103,0.999820495462944,39.26,53.7,32.41,59.12,49.8,62.89,35.11,81.88,45.48,"CEBPZ","+11","Not Significant",0.100376157581629,0.100376157581629,"Not Capped"
"16940","chr1",212596217,212596617,401,"*",3.89085396546809,3.74282599186426,4.05679286398097,-0.10012436676005,0.793778947296105,0.999820495462944,11.22,15.34,9.26,16.89,14.23,18.58,10.37,24.19,13.43,"ATF3","-12253","Not Significant",0.100300423688337,0.100300423688337,"Not Capped"
"16945","chr18",3499291,3499691,401,"*",3.46758224294541,3.42781498563417,3.51579772010829,0.123738655413516,0.793851891504425,0.999820495462944,9.02,12.33,7.44,13.58,11.44,12.77,7.13,16.62,9.23,"TGIF1","+47814","Not Significant",0.100260516089658,0.100260516089658,"Not Capped"
"16951","chr17",48754666,48755066,401,"*",3.70927550994864,3.5562565284358,3.88021568461439,-0.109355482486002,0.793986805873136,0.999820495462944,9.86,13.48,8.14,14.84,12.5,16.44,9.18,21.4,11.89,"HOXB13","-25688","Not Significant",0.100186714429454,0.100186714429454,"Not Capped"
"16955","chr19",21851916,21852316,401,"*",5.43599511919554,5.3102900565648,5.57913380420345,-0.0553707717448873,0.794121516290319,0.999820495462944,33.24,45.47,27.45,50.06,42.17,53.36,29.79,69.48,38.59,"ZNF43","-48","Not Significant",0.100113036846935,0.100113036846935,"Not Capped"
"16956","chr11",62599174,62599574,401,"*",6.32831443918729,6.25289381164133,6.41736273845292,0.0487252012634515,0.794144846620287,0.999820495462944,63.89,87.4,52.75,96.22,81.04,95.41,53.26,124.22,69,"MTA2","+2466","Not Significant",0.100100277987585,0.100100277987585,"Not Capped"
"16960","chr7",149126144,149126544,401,"*",6.47633252621509,6.40073550663727,6.56557753380481,0.0483871288290488,0.794190326234052,0.999820495462944,70.79,96.83,58.45,106.61,89.79,105.73,59.03,137.66,76.46,"ZNF425","+2","Not Significant",0.100075407235316,0.100075407235316,"Not Capped"
"16969","chr6",44475596,44475996,401,"*",4.74243746938822,4.61001249151602,4.8925150108012,-0.068828472996463,0.79435825698653,0.999820495462944,20.46,27.99,16.89,30.81,25.95,33.16,18.51,43.17,23.98,"CDC5L","+88271","Not Significant",0.0999835858076487,0.0999835858076487,"Not Capped"
"16975","chr3",27632806,27633206,401,"*",4.31445911460749,4.2547508878948,4.38577877990611,0.0817117045625569,0.794533485281178,0.999820495462944,15.99,21.88,13.21,24.09,20.29,23.34,13.03,30.38,16.88,"EOMES","+89306","Not Significant",0.0998877949117396,0.0998877949117396,"Not Capped"
"16987","chr5",2705747,2706147,401,"*",3.09448638622516,2.92082228950194,3.28575197186427,-0.149683627800046,0.794840195699763,0.999820495462944,6.34,8.68,5.24,9.55,8.05,10.89,6.08,14.17,7.87,"IRX2","+45715","Not Significant",0.0997201783901103,0.0997201783901103,"Not Capped"
"16989","chr20",62861820,62862220,401,"*",6.38284338143075,6.26065563518232,6.522323832835,-0.0482827218490266,0.794859620835491,0.999820495462944,64.24,87.87,53.04,96.74,81.48,102.61,57.28,133.59,74.2,"TCFL5","-257","Not Significant",0.0997095647771889,0.0997095647771889,"Not Capped"
"17015","chr16",30091821,30092221,401,"*",6.38782213583553,6.31213555472823,6.47716700090696,0.0482032028919413,0.795722832442632,0.999820495462944,66.57,91.06,54.96,100.26,84.44,99.44,55.52,129.47,71.92,"TBX6","-137","Not Significant",0.0992381801297246,0.0992381801297246,"Not Capped"
"17022","chr11",76381033,76381433,401,"*",6.62724096990378,6.55174058918236,6.71637821437124,0.048582335495388,0.795902079948949,0.999820495462944,78.6,107.52,64.89,118.37,99.69,117.38,65.53,152.82,84.89,"THAP12","-291","Not Significant",0.0991403603449099,0.0991403603449099,"Not Capped"
"17033","chr2",44955604,44956004,401,"*",4.55994968665829,4.49657858360519,4.63543910161811,0.0741880153685419,0.796042305889752,0.999820495462944,18.91,25.87,15.62,28.48,23.99,27.74,15.49,36.12,20.06,"SIX3","+13906","Not Significant",0.099063850947962,0.099063850947962,"Not Capped"
"17039","chr19",925407,925807,401,"*",5.43392870448597,5.30856198931037,5.57671627668822,-0.0546929171853813,0.796142975233521,0.999820495462944,33.2,45.42,27.41,50,42.11,53.27,29.74,69.36,38.53,"ARID3A","-430","Not Significant",0.0990089325398188,0.0990089325398188,"Not Capped"
"17068","chr17",49931204,49931604,401,"*",3.76869493404305,3.72040029757744,3.82687493628121,0.105714590612265,0.796796521809491,0.999820495462944,11.04,15.11,9.12,16.63,14.01,15.84,8.84,20.62,11.46,"DLX4","-37770","Not Significant",0.0986525703703039,0.0986525703703039,"Not Capped"
"17070","chr16",30805446,30805846,401,"*",4.80960411456591,4.74264460945606,4.88915663625419,0.0665729974060317,0.796847616912168,0.999820495462944,22.43,30.68,18.52,33.78,28.45,33.08,18.47,43.07,23.92,"ZNF629","-18444","Not Significant",0.0986247218430032,0.0986247218430032,"Not Capped"
"17079","chr20",26252598,26252998,401,"*",4.27580344552892,4.13610099186629,4.43332202750219,-0.0837513196810671,0.796960728097895,0.999820495462944,14.73,20.15,12.16,22.18,18.68,24.12,13.46,31.4,17.44,"ZNF337","-565841","Not Significant",0.0985630788430291,0.0985630788430291,"Not Capped"
"17090","chr18",76859609,76860009,401,"*",3.91455132460052,3.76735338839358,4.0796551108591,-0.0983535838462394,0.797256089118396,0.999820495462944,11.41,15.61,9.42,17.18,14.47,18.87,10.54,24.57,13.65,"ZNF236","+37202","Not Significant",0.098402155107367,0.098402155107367,"Not Capped"
"17091","chr12",53232350,53232750,401,"*",4.7432954953273,4.6772071096163,4.82186363773986,0.068290944987242,0.797256918748801,0.999820495462944,21.44,29.32,17.7,32.28,27.19,31.57,17.63,41.1,22.83,"RARG","-298","Not Significant",0.0984017031776493,0.0984017031776493,"Not Capped"
"17105","chr20",31562877,31563277,401,"*",4.23391848167205,4.17500370596914,4.30433190821388,0.0832460395749636,0.797805979267299,0.999820495462944,15.13,20.7,12.5,22.79,19.2,22.05,12.31,28.71,15.95,"ID1","-42206","Not Significant",0.0981027131338969,0.0981027131338969,"Not Capped"
"17113","chr16",71883654,71884054,401,"*",4.6579290293939,4.59257626378211,4.73566492213489,0.0699331024254858,0.797995931438903,0.999820495462944,20.21,27.65,16.69,30.44,25.64,29.74,16.6,38.72,21.51,"ZNF821","+336","Not Significant",0.0979993228825261,0.0979993228825261,"Not Capped"
"17114","chr2",66495478,66495878,401,"*",2.88440513601233,2.70238006122523,3.08374008636709,-0.165576347598266,0.798011151406545,0.999820495462944,5.45,7.46,4.5,8.21,6.92,9.46,5.28,12.32,6.84,"MEIS1","+60278","Not Significant",0.0979910397764762,0.0979910397764762,"Not Capped"
"17127","chr10",3948793,3949193,401,"*",4.24518830821659,4.10586284199111,4.40232328990268,-0.082443062451717,0.798327963931751,0.999820495462944,14.43,19.73,11.91,21.72,18.3,23.6,13.18,30.73,17.07,"KLF6","-163718","Not Significant",0.0978186579410893,0.0978186579410893,"Not Capped"
"17143","chr6",142900660,142901060,401,"*",4.68396299500313,4.61836209361127,4.76197971923738,0.0692912939669227,0.798723694957172,0.999820495462944,20.58,28.15,16.99,30.99,26.1,30.29,16.91,39.43,21.9,"HIVEP2","+45505","Not Significant",0.097603431585424,0.097603431585424,"Not Capped"
"17163","chr2",11482942,11483342,401,"*",3.9333954914375,3.88046781540507,3.99693617134678,0.0959970722829815,0.799352997166802,0.999820495462944,12.34,16.88,10.19,18.58,15.65,17.82,9.95,23.2,12.89,"E2F6","-16993","Not Significant",0.0972613923171391,0.0972613923171391,"Not Capped"
"17210","chr8",105009333,105009733,401,"*",3.15509443258475,2.98250974598253,3.34531153376192,-0.148690773325057,0.800563117821621,0.999820495462944,6.62,9.06,5.47,9.97,8.4,11.34,6.33,14.77,8.2,"ZFPM2","-309159","Not Significant",0.0966044218445979,0.0966044218445979,"Not Capped"
"17215","chr8",127917562,127917962,401,"*",4.3524942995087,4.29186795486247,4.42486126053365,0.0797271549744577,0.800757523252736,0.999820495462944,16.41,22.45,13.55,24.71,20.82,23.98,13.39,31.22,17.34,"MYC","+181693","Not Significant",0.0964989723746613,0.0964989723746613,"Not Capped"
"17218","chr1",161792665,161793065,401,"*",3.3211292396513,3.2861888418019,3.36364736291278,0.133072682961204,0.800778768619432,0.999820495462944,8.17,11.18,6.75,12.31,10.37,11.49,6.41,14.96,8.31,"ATF6","+26571","Not Significant",0.0964874500063335,0.0964874500063335,"Not Capped"
"17219","chr5",143403563,143403963,401,"*",6.67341388958178,6.55184933255789,6.81224428372385,-0.047044698250344,0.800780876896573,0.999820495462944,78.61,107.52,64.9,118.38,99.7,125.44,70.03,163.32,90.72,"NR3C1","-74","Not Significant",0.096486306604486,0.096486306604486,"Not Capped"
"17233","chr18",48940762,48941162,401,"*",5.88395288798514,5.80902537275796,5.97245100976412,0.0497147706502751,0.801307973899703,0.999820495462944,46.97,64.25,38.78,70.74,59.58,70.09,39.13,91.25,50.69,"SMAD7","+9749","Not Significant",0.0962005355275161,0.0962005355275161,"Not Capped"
"17239","chr13",40974636,40975036,401,"*",3.95366168894818,3.89894429280407,4.01926326012443,0.0922863247437951,0.801504721132417,0.999820495462944,12.5,17.1,10.32,18.82,15.85,18.1,10.11,23.57,13.09,"ELF1","+44478","Not Significant",0.0960939151617163,0.0960939151617163,"Not Capped"
"17243","chr6",106180078,106180478,401,"*",3.45740791660268,3.29657677356094,3.63610727597089,-0.124549825847617,0.801572284886181,0.999820495462944,8.23,11.26,6.8,12.4,10.44,13.88,7.75,18.07,10.04,"PRDM1","+93958","Not Significant",0.0960573073564222,0.0960573073564222,"Not Capped"
"17251","chr6",44972036,44972436,401,"*",2.76407629062686,2.58132212264255,2.96411056308447,-0.166240476999317,0.80188652587627,0.999820495462944,5.01,6.86,4.14,7.55,6.36,8.71,4.86,11.34,6.3,"RUNX2","-356133","Not Significant",0.0958870839259048,0.0958870839259048,"Not Capped"
"17265","chr19",57527140,57527540,401,"*",5.90742854330395,5.8318048590755,5.99670328227091,0.0482902365565072,0.802206919187188,0.999820495462944,47.72,65.28,39.4,71.86,60.53,71.28,39.79,92.8,51.55,"ZNF549","-53","Not Significant",0.0957135964657459,0.0957135964657459,"Not Capped"
"17276","chr11",12717871,12718271,401,"*",4.22859138310927,4.08994167794787,4.38503824353633,-0.0813426475649548,0.802483113448091,0.999820495462944,14.27,19.52,11.78,21.49,18.1,23.32,13.02,30.37,16.87,"TEAD1","+43480","Not Significant",0.0955640976314682,0.0955640976314682,"Not Capped"
"17278","chr1",244049140,244049540,401,"*",5.64901694895186,5.52547008300365,5.78991312921923,-0.0509897306300031,0.802531648562413,0.999820495462944,38.59,52.79,31.86,58.12,48.95,61.76,34.48,80.41,44.66,"ZBTB18","-1943","Not Significant",0.0955378317891425,0.0955378317891425,"Not Capped"
"17283","chr12",45727434,45727834,401,"*",5.90616460615826,5.83059372140548,5.99538047200419,0.0483930395226662,0.802649071874964,0.999820495462944,47.68,65.22,39.37,71.8,60.48,71.21,39.76,92.71,51.5,"ARID2","-2031","Not Significant",0.0954742921563401,0.0954742921563401,"Not Capped"
