"","seqnames","start","end","width","strand","Conc","Conc_good","Conc_poor","Fold","p.value","FDR","G08CD8_S145930","G09CD8_S145931","G48CD8_S145920","G58CD8_S145928","G70CD8_S145926","G27CD8_S145935","G44CD8_S145922","G50CD8_S145937","G52CD8_S145932","G81CD8_S145924","GREAT_SYMBOL","Distance","Significance","negLog10Pval","negLog10Pval_capped","Capped"
"16955","chr2",8488025,8488425,401,"*",4.17223684175887,4.14229067827006,4.20157402893516,0.0378459870008229,0.905138715703825,0.999789157560756,23.51,11.83,13.68,17.07,22.2,20.67,11.91,16.71,26.15,16.56,"ID2","-190620","Not Significant",0.0432848585315628,0.0432848585315628,"Not Capped"
"16982","chr5",57208224,57208624,401,"*",3.29490660704383,3.21439743930028,3.37115946092992,-0.0592054948814181,0.906043668350231,0.999789157560756,12.36,6.22,7.19,8.97,11.67,11.63,6.7,9.39,14.7,9.31,"GPBP1","+34476","Not Significant",0.0428508702409484,0.0428508702409484,"Not Capped"
"16995","chr2",104378930,104379330,401,"*",3.88404326861555,3.85663285868741,3.91094259116659,0.0425312595255993,0.906341633627797,0.999789157560756,19.29,9.7,11.23,14,18.21,16.9,9.74,13.66,21.38,13.54,"POU3F3","-476381","Not Significant",0.042708069836564,0.042708069836564,"Not Capped"
"17000","chr22",46122596,46122996,401,"*",4.34968193310569,4.28211966743994,4.41422125624075,-0.0343667232509711,0.906520930900312,0.999789157560756,25.91,13.03,15.08,18.81,24.46,23.95,13.8,19.36,30.3,19.19,"PPARA","-29088","Not Significant",0.042622163913135,0.042622163913135,"Not Capped"
"17005","chr6",90274382,90274782,401,"*",5.79403347749361,5.73124116405438,5.85420640908233,-0.0255348913943955,0.906736515254884,0.999789157560756,70.73,35.58,41.16,51.35,66.79,64.99,37.44,52.52,82.21,52.08,"BACH2","+22160","Not Significant",0.0425188944119238,0.0425188944119238,"Not Capped"
"17011","chr9",126706324,126706724,401,"*",4.23088516843255,4.20002747415199,4.26109664756858,0.036050042714649,0.906893818271575,0.999789157560756,24.47,12.31,14.24,17.77,23.11,21.54,12.41,17.41,27.25,17.26,"LMX1B","+92081","Not Significant",0.0424435584065161,0.0424435584065161,"Not Capped"
"17017","chr8",127196845,127197245,401,"*",4.27055789846672,4.23917422032463,4.30127338131789,0.0350600520475149,0.90724679607364,0.999789157560756,25.15,12.65,14.63,18.26,23.74,22.15,12.76,17.9,28.02,17.75,"POU5F1B","-217245","Not Significant",0.0422745568281448,0.0422745568281448,"Not Capped"
"17019","chr13",40613333,40613733,401,"*",4.15998281237405,4.0910133730713,4.22580498664559,-0.0370134812675739,0.907283536401109,0.999789157560756,22.69,11.41,13.21,16.47,21.43,21.02,12.11,16.99,26.59,16.84,"FOXO1","+53064","Not Significant",0.042256969774129,0.042256969774129,"Not Capped"
"17020","chr13",73353442,73353842,401,"*",3.08216906303229,2.99839066049743,3.16134824849888,-0.0646805330473833,0.907290363068,0.999789157560756,10.64,5.35,6.19,7.72,10.05,10.05,5.79,8.12,12.71,8.05,"KLF5","+294850","Not Significant",0.0422537020276222,0.0422537020276222,"Not Capped"
"17023","chr16",4538467,4538867,401,"*",5.7622888506227,5.72589615061573,5.79778606931674,0.0254873301551189,0.907351343502774,0.999789157560756,70.47,35.44,41.01,51.16,66.54,62.5,36,50.51,79.05,50.08,"CDIP1","-23558","Not Significant",0.0422245133825685,0.0422245133825685,"Not Capped"
"17030","chr2",45051996,45052396,401,"*",2.8325068416562,2.82116209191469,2.84376307662637,0.0731606856967309,0.907489656959439,0.999789157560756,9.41,4.73,5.48,6.83,8.89,8.07,4.65,6.52,10.2,6.46,"SIX2","-42766","Not Significant",0.0421583161001584,0.0421583161001584,"Not Capped"
"17048","chr20",25090718,25091118,401,"*",4.88193466953919,4.81772287078339,4.94340988305427,-0.028159365661748,0.907993642128655,0.999789157560756,37.55,18.89,21.85,27.26,35.46,34.57,19.91,27.94,43.72,27.7,"VSX1","-8553","Not Significant",0.0419171924459952,0.0419171924459952,"Not Capped"
"17051","chr15",76346309,76346709,401,"*",4.10087313354733,4.03151748538077,4.16704697744244,-0.0377297268886266,0.908008180487257,0.999789157560756,21.77,10.95,12.67,15.81,20.56,20.18,11.63,16.31,25.53,16.17,"ISL2","+9785","Not Significant",0.0419102387867659,0.0419102387867659,"Not Capped"
"17066","chr11",34483144,34483544,401,"*",3.19985449713011,3.18117190462848,3.21829824375888,0.0592672701531796,0.908485358729612,0.999789157560756,12.08,6.07,7.03,8.77,11.4,10.46,6.02,8.45,13.23,8.38,"ELF5","+28455","Not Significant",0.0416820674469491,0.0416820674469491,"Not Capped"
"17076","chr4",145844006,145844406,401,"*",3.22738567681081,3.14742212966464,3.30314891367799,-0.0578432379091483,0.908747732683671,0.999789157560756,11.8,5.93,6.87,8.57,11.14,11.09,6.39,8.96,14.03,8.89,"ZNF827","+94429","Not Significant",0.041556659691859,0.041556659691859,"Not Capped"
"17113","chr19",11988411,11988811,401,"*",4.91306552640325,4.8775091219916,4.94776665084712,0.0270808777934616,0.90970367166863,0.999789157560756,39.14,19.69,22.78,28.42,36.96,34.67,19.97,28.02,43.86,27.78,"ZNF763","+23557","Not Significant",0.0411000524232202,0.0411000524232202,"Not Capped"
"17124","chr8",75404244,75404644,401,"*",3.2949472756704,3.21660760124366,3.36925123594127,-0.0547874720838096,0.910162681011315,0.999789157560756,12.38,6.23,7.2,8.99,11.69,11.61,6.69,9.38,14.68,9.3,"HNF4G","-135425","Not Significant",0.0408809756447486,0.0408809756447486,"Not Capped"
"17133","chr3",111610229,111610629,401,"*",4.2760523981506,4.20879162441497,4.34031655454015,-0.0338250481272122,0.910768412409267,0.999789157560756,24.62,12.38,14.33,17.88,23.25,22.76,13.11,18.39,28.79,18.24,"ZBED2","-14986","Not Significant",0.0405920401498249,0.0405920401498249,"Not Capped"
"17134","chr19",21505456,21505856,401,"*",4.99883375026849,4.96281558683739,5.03397454800386,0.0260993648786289,0.910801206547662,0.999789157560756,41.52,20.88,24.17,30.15,39.21,36.81,21.2,29.75,46.56,29.49,"ZNF429","+92","Not Significant",0.0405764027421773,0.0405764027421773,"Not Capped"
"17145","chr19",12495242,12495642,401,"*",5.41140419205973,5.34910693758968,5.4711223621712,-0.0245716774655807,0.911085450061791,0.999789157560756,54.27,27.3,31.58,39.4,51.25,49.84,28.71,40.28,63.04,39.93,"ZNF709","-10613","Not Significant",0.0404408889436028,0.0404408889436028,"Not Capped"
"17149","chr9",94259107,94259507,401,"*",4.7322177564314,4.66801060540976,4.79368870997137,-0.028063644391086,0.91116922005852,0.999789157560756,33.85,17.02,19.7,24.57,31.96,31.16,17.95,25.18,39.41,24.97,"ZNF169","-4","Not Significant",0.0404009594563029,0.0404009594563029,"Not Capped"
"17170","chr13",40996823,40997223,401,"*",2.51687453083741,2.42449156081971,2.60369609667971,-0.0784683336268809,0.912037116470908,0.999789157560756,7.15,3.6,4.16,5.19,6.75,6.83,3.93,5.52,8.64,5.47,"ELF1","+22291","Not Significant",0.0399874871644591,0.0399874871644591,"Not Capped"
"17175","chr6",21119966,21120366,401,"*",2.8360852120518,2.82291938059558,2.84913197972757,0.0711591948026557,0.912117618653375,0.999789157560756,9.42,4.74,5.48,6.84,8.9,8.1,4.66,6.54,10.24,6.49,"SOX4","-472602","Not Significant",0.0399491552697179,0.0399491552697179,"Not Capped"
"17176","chr3",71444199,71444599,401,"*",5.18976121490003,5.15307887819634,5.22553393733595,0.0248744143645968,0.912202636647859,0.999789157560756,47.38,23.83,27.57,34.4,44.74,42.04,24.21,33.97,53.17,33.68,"FOXP1","+139590","Not Significant",0.0399086768002316,0.0399086768002316,"Not Capped"
"17178","chr15",48177971,48178371,401,"*",4.30708024466496,4.24033569797669,4.37087299358422,-0.0330293942664007,0.912241282153749,0.999789157560756,25.17,12.66,14.65,18.27,23.76,23.25,13.39,18.79,29.4,18.63,"MYEF2","+346","Not Significant",0.0398902782846204,0.0398902782846204,"Not Capped"
"17198","chr8",29061331,29061731,401,"*",5.00901273390045,4.9460926695348,5.06930296898277,-0.0256806599323831,0.912824174557104,0.999789157560756,41.04,20.64,23.89,29.8,38.76,37.72,21.73,30.48,47.71,30.23,"HMBOX1","+97668","Not Significant",0.0396128669052128,0.0396128669052128,"Not Capped"
"17201","chr12",23677670,23678070,401,"*",2.75729471180423,2.74348776748053,2.77097077189912,0.0683162922431566,0.912874493221993,0.999789157560756,8.92,4.48,5.19,6.47,8.42,7.67,4.42,6.2,9.7,6.14,"SOX5","+271833","Not Significant",0.0395889274469777,0.0395889274469777,"Not Capped"
"17207","chr5",56951934,56952334,401,"*",5.21797662039543,5.15570740339372,5.27766902631108,-0.0245239438132255,0.912991821689099,0.999789157560756,47.46,23.87,27.62,34.46,44.82,43.58,25.11,35.22,55.13,34.92,"MIER3","-16","Not Significant",0.039533112729889,0.039533112729889,"Not Capped"
"17218","chr2",69914733,69915133,401,"*",6.53395926562386,6.47170452099921,6.593638372204,-0.0245130852407643,0.913359282938786,0.999789157560756,118.17,59.44,68.77,85.79,111.59,108.51,62.51,87.69,137.25,86.94,"MXD1","-138","Not Significant",0.0393583529098289,0.0393583529098289,"Not Capped"
"17223","chr3",147837959,147838359,401,"*",3.10052695237202,3.01989149100894,3.17689308679013,-0.0592310285116795,0.913542823013556,0.999789157560756,10.8,5.43,6.29,7.84,10.2,10.16,5.85,8.21,12.85,8.14,"ZIC1","+428775","Not Significant",0.0392710899506485,0.0392710899506485,"Not Capped"
"17232","chr10",43606259,43606659,401,"*",4.512100056435,4.44704122023716,4.57435120035011,-0.0297193728911868,0.91376635790235,0.999789157560756,29.04,14.61,16.9,21.08,27.42,26.77,15.42,21.63,33.86,21.45,"ZNF485","+52","Not Significant",0.0391648353876943,0.0391648353876943,"Not Capped"
"17235","chr18",51030010,51030410,401,"*",5.43943477238102,5.40220496287254,5.47572795878018,0.0237403543738512,0.913815804568909,0.999789157560756,56.31,28.32,32.77,40.88,53.17,50,28.8,40.4,63.24,40.06,"SMAD4","-3","Not Significant",0.0391413350330933,0.0391413350330933,"Not Capped"
"17250","chr20",53601657,53602057,401,"*",3.05310466113814,3.03455476771701,3.07141906825653,0.0599590474338265,0.914143938520433,0.999789157560756,10.91,5.49,6.35,7.92,10.3,9.44,5.44,7.63,11.95,7.57,"ZNF217","-8018","Not Significant",0.0389854161004782,0.0389854161004782,"Not Capped"
"17253","chr2",113276908,113277308,401,"*",3.70749696487289,3.68044889740982,3.73404724561549,0.0435827588190994,0.914255493918748,0.999789157560756,17.07,8.59,9.93,12.39,16.12,14.95,8.61,12.08,18.91,11.98,"PAX8","+1813","Not Significant",0.0389324212317258,0.0389324212317258,"Not Capped"
"17261","chr7",38947112,38947512,401,"*",2.29605089415513,2.2918270883938,2.30026236988993,0.0876180474674013,0.914453788314037,0.999789157560756,6.52,3.28,3.79,4.73,6.16,5.53,3.19,4.47,7,4.43,"POU6F2","-30686","Not Significant",0.0388382365924935,0.0388382365924935,"Not Capped"
"17270","chr6",135135832,135136232,401,"*",3.04130274575275,3.02241101109062,3.05995029196613,0.0593680017039088,0.914709484951171,0.999789157560756,10.82,5.44,6.3,7.85,10.22,9.37,5.4,7.57,11.85,7.51,"MYB","-45283","Not Significant",0.0387168175361466,0.0387168175361466,"Not Capped"
"17279","chr7",74658314,74658714,401,"*",5.69089079716434,5.62929481742573,5.749964263107,-0.0232559691613015,0.915082218972978,0.999789157560756,65.91,33.15,38.35,47.85,62.23,60.46,34.83,48.86,76.48,48.45,"GTF2I","+829","Not Significant",0.0385398833738809,0.0385398833738809,"Not Capped"
"17294","chr21",42974136,42974536,401,"*",6.75288738274773,6.69064782174456,6.81255253612183,-0.0244970834501441,0.915260050781457,0.999789157560756,137.54,69.18,80.04,99.85,129.87,126.29,72.75,102.06,159.73,101.19,"PKNOX1","-174","Not Significant",0.0384554932850449,0.0384554932850449,"Not Capped"
"17297","chr11",76381035,76381435,401,"*",6.07937155507297,6.01768883879932,6.13852479327343,-0.0234263716566402,0.915352746723625,0.999789157560756,86.27,43.39,50.2,62.63,81.46,79.15,45.6,63.97,100.11,63.42,"THAP12","-293","Not Significant",0.0384115109243104,0.0384115109243104,"Not Capped"
"17299","chr1",226205587,226205987,401,"*",2.90023042400128,2.88359498307884,2.916676229406,0.0626099719731188,0.915390602286174,0.999789157560756,9.83,4.94,5.72,7.13,9.28,8.48,4.89,6.86,10.73,6.8,"MIXL1","-17831","Not Significant",0.0383935505019108,0.0383935505019108,"Not Capped"
"17319","chr3",71582504,71582904,401,"*",4.45281465790927,4.38784936150468,4.51498015736883,-0.029667801258065,0.916345290983086,0.999789157560756,27.87,14.02,16.22,20.24,26.32,25.69,14.8,20.76,32.49,20.58,"FOXP1","+1285","Not Significant",0.0379408476072737,0.0379408476072737,"Not Capped"
"17320","chr1",50501893,50502293,401,"*",2.99673773082479,2.97897656459965,3.01428289405568,0.0610344761882586,0.916369918769236,0.999789157560756,10.5,5.28,6.11,7.62,9.91,9.08,5.23,7.34,11.48,7.27,"DMRTA2","-78593","Not Significant",0.0379291756229194,0.0379291756229194,"Not Capped"
"17328","chr19",43984146,43984546,401,"*",3.88428715826848,3.81433133702623,3.95100714410425,-0.0387858138170006,0.916668063498483,0.999789157560756,18.73,9.42,10.9,13.6,17.69,17.38,10.01,14.04,21.98,13.92,"ZNF155","+152","Not Significant",0.0377878991047952,0.0377878991047952,"Not Capped"
"17334","chr8",144901458,144901858,401,"*",5.80859848509567,5.74724745423363,5.86744661995041,-0.0227666977506631,0.916776477739891,0.999789157560756,71.52,35.97,41.62,51.92,67.53,65.59,37.78,53.01,82.96,52.56,"ZNF250","-197","Not Significant",0.0377365381764449,0.0377365381764449,"Not Capped"
"17336","chr14",28704094,28704494,401,"*",2.63575601836711,2.62349331297905,2.64791537035265,0.071762256864054,0.916860038981671,0.999789157560756,8.21,4.13,4.78,5.96,7.75,7.04,4.06,5.69,8.91,5.64,"FOXG1","-61094","Not Significant",0.0376969554282829,0.0376969554282829,"Not Capped"
"17342","chr5",57095395,57095795,401,"*",3.59983924375816,3.57312695006901,3.62606592241853,0.0441203868750332,0.91705719895799,0.999789157560756,15.85,7.97,9.22,11.51,14.96,13.87,7.99,11.21,17.55,11.11,"GPBP1","-78353","Not Significant",0.0376035755436008,0.0376035755436008,"Not Capped"
"17368","chr1",248914731,248915131,401,"*",3.71088754033832,3.68292606057968,3.73831737460934,0.04159051773373,0.917752819452955,0.999789157560756,17.1,8.6,9.95,12.41,16.15,14.99,8.64,12.12,18.97,12.01,"ZNF692","-56071","Not Significant",0.0372742726142458,0.0372742726142458,"Not Capped"
"17370","chr1",153922919,153923319,401,"*",6.56829554185908,6.50667182666826,6.6273945173116,-0.0233084384568377,0.917856484148126,0.999789157560756,121.07,60.89,70.46,87.9,114.32,111.08,63.99,89.77,140.49,89,"GATAD2B","-144","Not Significant",0.0372252196866535,0.0372252196866535,"Not Capped"
"17371","chr16",88685220,88685620,401,"*",4.57722372858585,4.51339486539884,4.6383478665172,-0.0273668152257702,0.917862060430568,0.999789157560756,30.41,15.29,17.7,22.08,28.71,27.98,16.12,22.61,35.39,22.42,"SNAI3","+1073","Not Significant",0.0372225812117073,0.0372225812117073,"Not Capped"
"17372","chr9",124658378,124658778,401,"*",3.58100543641898,3.55430385306884,3.60722179055233,0.0442926276628652,0.917883031180221,0.999789157560756,15.64,7.87,9.1,11.36,14.77,13.69,7.89,11.07,17.32,10.97,"NR6A1","+112699","Not Significant",0.0372126588309827,0.0372126588309827,"Not Capped"
"17373","chr1",247104151,247104551,401,"*",4.86245642442,4.79995075423952,4.92236608182419,-0.0249190848340901,0.917885421931915,0.999789157560756,37.09,18.66,21.59,26.93,35.02,34.07,19.63,27.53,43.09,27.3,"ZNF669","+21","Not Significant",0.0372115276531735,0.0372115276531735,"Not Capped"
"17381","chr10",31319076,31319476,401,"*",5.31565608965099,5.25423827007708,5.37456567143885,-0.0228364888387072,0.918107820779423,0.999789157560756,50.82,25.56,29.57,36.89,47.99,46.61,26.85,37.67,58.95,37.35,"ZEB1","+104","Not Significant",0.0371063131126409,0.0371063131126409,"Not Capped"
"17389","chr19",48271071,48271471,401,"*",3.2529815970687,3.17591232270377,3.32614174817779,-0.0522183954172604,0.918328436138028,0.999789157560756,12.03,6.05,7,8.74,11.36,11.27,6.49,9.11,14.25,9.03,"ZNF114","+1169","Not Significant",0.0370019674998099,0.0370019674998099,"Not Capped"
"17400","chr1",41360979,41361379,401,"*",5.87974050865143,5.81864041022578,5.93835773189377,-0.0222958609272787,0.918640407145815,0.999789157560756,75.15,37.8,43.73,54.56,70.96,68.9,39.69,55.68,87.14,55.2,"FOXO6","-752","Not Significant",0.0368544557017807,0.0368544557017807,"Not Capped"
"17401","chr6",106143614,106144014,401,"*",3.83236753618434,3.7626522967973,3.89886865087676,-0.0384120648011153,0.918752504054891,0.999789157560756,18.07,9.09,10.52,13.12,17.06,16.76,9.65,13.54,21.2,13.43,"PRDM1","+57494","Not Significant",0.0368014642389166,0.0368014642389166,"Not Capped"
"17402","chr19",58154977,58155377,401,"*",5.42686587341095,5.38898580293801,5.46377674076777,0.0225597471844164,0.918764452648447,0.999789157560756,55.79,28.06,32.47,40.51,52.68,49.58,28.56,40.07,62.72,39.73,"ZNF329","-4390","Not Significant",0.0367958161732167,0.0367958161732167,"Not Capped"
"17416","chr1",151281930,151282330,401,"*",6.75481672231757,6.71727127584152,6.79140979913446,0.0232238418471871,0.919633843653781,0.999789157560756,140.1,70.46,81.53,101.71,132.29,124.45,71.69,100.58,157.41,99.72,"ZNF687","-182","Not Significant",0.0363850545388756,0.0363850545388756,"Not Capped"
"17421","chr7",144506502,144506902,401,"*",2.45410642604393,2.4434538271298,2.46468094427827,0.0752723272567444,0.919724514999875,0.999789157560756,7.24,3.64,4.21,5.26,6.84,6.2,3.57,5.01,7.84,4.97,"NOBOX","-96475","Not Significant",0.0363422373628512,0.0363422373628512,"Not Capped"
"17428","chr17",76179813,76180213,401,"*",4.26812051361745,4.23444669625605,4.30102624708937,0.0307801451718646,0.919994752244114,0.999789157560756,25.06,12.61,14.59,18.2,23.67,22.15,12.76,17.9,28.01,17.75,"FOXJ1","-38714","Not Significant",0.0362146499130575,0.0362146499130575,"Not Capped"
"17429","chr2",161393225,161393625,401,"*",2.80152442361558,2.7846575522105,2.81819637727541,0.0632437411192448,0.920027703587043,0.999789157560756,9.17,4.61,5.34,6.66,8.66,7.92,4.56,6.4,10.02,6.35,"TBR1","-22669","Not Significant",0.0361990951176674,0.0361990951176674,"Not Capped"
"17434","chr7",96989508,96989908,401,"*",3.45223074583129,3.37852983427556,3.52234889017751,-0.0457653420381717,0.920100709237839,0.999789157560756,13.85,6.96,8.06,10.05,13.08,12.91,7.44,10.43,16.33,10.34,"DLX6","-15840","Not Significant",0.0361646345321082,0.0361646345321082,"Not Capped"
"17443","chr10",61903049,61903449,401,"*",5.08586786125931,5.02437718338496,5.14484446789315,-0.0229444452024998,0.92044842900151,0.999789157560756,43.33,21.8,25.22,31.46,40.92,39.75,22.9,32.12,50.28,31.85,"ARID5B","+1949","Not Significant",0.0360005391833122,0.0360005391833122,"Not Capped"
"17450","chr11",125164808,125165208,401,"*",3.96487902174302,3.93335613816533,3.99572783262447,0.0348590413289884,0.920585209044238,0.999789157560756,20.34,10.23,11.84,14.77,19.21,17.92,10.32,14.48,22.67,14.36,"PKNOX2","+302","Not Significant",0.0359360071544855,0.0359360071544855,"Not Capped"
"17452","chr15",67066606,67067006,401,"*",4.08310291224974,4.0510345425576,4.11447393560887,0.0339203992045539,0.920598540310564,0.999789157560756,22.07,11.1,12.84,16.02,20.84,19.46,11.21,15.73,24.61,15.59,"SMAD3","+961","Not Significant",0.0359297180533524,0.0359297180533524,"Not Capped"
"17464","chr6",42374413,42374813,401,"*",3.78741754298074,3.71824839908078,3.85342158442334,-0.0372949964748279,0.921132684784157,0.999789157560756,17.52,8.81,10.2,12.72,16.55,16.24,9.35,13.12,20.54,13.01,"TRERF1","+77438","Not Significant",0.0356778072416512,0.0356778072416512,"Not Capped"
"17473","chr4",38328916,38329316,401,"*",3.88163049750114,3.85087591293846,3.91174313354062,0.0361148100883008,0.921300650563422,0.999789157560756,19.21,9.66,11.18,13.95,18.14,16.91,9.74,13.67,21.39,13.55,"KLF3","-335080","Not Significant",0.0355986221662556,0.0355986221662556,"Not Capped"
