output_prefix	name	motif_id	cluster	total_tfbs	CD4_Good_mean_score	CD4_Good_bound	CD4_Poor_mean_score	CD4_Poor_bound	CD4_Good_CD4_Poor_change	CD4_Good_CD4_Poor_pvalue	CD4_Good_CD4_Poor_highlighted
SREBP_MA2282.1	SREBP	MA2282.1	C_SREBP	7980	0.51526	552	0.44649	483	-0.00679	1.17559E-07	False
srp_MA2283.1	srp	MA2283.1	C_grn	7088	0.38962	212	0.29355	167	0.09565	1.96677E-90	False
ss_MA2284.1	ss	MA2284.1	C_ss	6895	0.55157	579	0.48067	508	-0.00349	7.43005E-04	False
sug_MA2285.1	sug	MA2285.1	C_lmd	9718	0.71577	1190	0.67431	1051	-0.10034	1.51404E-102	False
svp_MA2286.1	svp	MA2286.1	C_NR2F2	12350	0.44623	474	0.38599	416	-0.0079	1.66381E-14	False
TfAP-2_MA2287.1	TfAP-2	MA2287.1	C_TFAP2C	10123	0.79683	1566	0.74775	1457	-0.07485	1.96433E-94	False
tj_MA2288.1	tj	MA2288.1	C_MAFF	9929	0.43356	420	0.3544	344	0.03509	2.84249E-53	False
toy_MA2289.1	toy	MA2289.1	C_toy	4676	0.50541	296	0.42054	264	0.0426	9.19003E-51	False
Usf_MA2290.1	Usf	MA2290.1	C_cyc	6193	0.79517	1248	0.70862	1107	-0.001	1.24488E-01	False
vri_MA2291.1	vri	MA2291.1	C_vri	6002	0.52981	583	0.43171	511	0.08311	3.40977E-80	False
wor_MA2292.1	wor	MA2292.1	C_ZEB1	27358	0.52491	1694	0.45578	1468	0.00024	1.05246E-01	False
Xbp1_MA2293.1	Xbp1	MA2293.1	C_Xbp1	2415	0.82294	437	0.74311	384	-0.0401	5.46028E-31	False
Xrp1_MA2294.1	Xrp1	MA2294.1	C_atf-2	5719	0.43508	306	0.3504	253	0.04897	3.63675E-60	False
ac_MA2295.1	ac	MA2295.1	C_MBD2	10865	0.57359	888	0.51055	764	-0.03029	5.35514E-57	False
aop_MA2296.1	aop	MA2296.1	C_HAL9	2544	1.04156	780	0.9498	685	-0.05138	4.26947E-42	False
BtbVII_MA2297.1	BtbVII	MA2297.1	C_BtbVII	6227	0.33092	84	0.22121	67	0.1535	5.07518E-110	True
CG3065_MA2298.1	CG3065	MA2298.1	C_KLF16	30748	1.14956	10691	1.08309	9838	-0.08786	1.74285E-119	False
CG4854_MA2299.1	CG4854	MA2299.1	C_CG4854	6269	0.57943	639	0.50071	561	0.00029	3.73883E-01	False
CG8319_MA2300.1	CG8319	MA2300.1	C_CG8319	9501	0.56963	681	0.50862	568	-0.02499	3.30290E-43	False
clk_MA2301.1	clk	MA2301.1	C_ARNT2	3170	0.97937	906	0.88396	811	-0.02114	3.76794E-22	False
Crg-1_MA2302.1	Crg-1	MA2302.1	C_Crg-1	22133	0.32169	381	0.2292	294	0.10751	1.16227E-119	True
crp_MA2303.1	crp	MA2303.1	C_TFAP4	7167	0.43934	291	0.3631	258	0.02895	2.96294E-41	False
cwo_MA2304.1	cwo	MA2304.1	C_ARNT::HIF1A	2186	0.73426	323	0.66409	298	-0.03837	1.19996E-37	False
cyc_MA2305.1	cyc	MA2305.1	C_cyc	2964	1.02546	916	0.93766	833	-0.04168	4.56629E-46	False
D1_MA2306.1	D1	MA2306.1	C_D1	18173	0.31669	259	0.22122	172	0.11847	2.73122E-119	True
D19B_MA2307.1	D19B	MA2307.1	C_D19B	7122	0.40627	215	0.32347	163	0.05758	1.31661E-69	False
da_MA2308.1	da	MA2308.1	C_MBD2	32044	0.53067	2196	0.46844	1868	-0.02441	3.44297E-61	False
ewg_MA2309.1	ewg	MA2309.1	C_Nrf1	6170	1.50503	3315	1.42979	3118	-0.11308	1.08794E-98	True
fru_MA2310.1	fru	MA2310.1	C_fru	16028	0.33452	299	0.24734	233	0.08573	4.56919E-107	False
ftz-f1_MA2311.1	ftz-f1	MA2311.1	C_ftz-f1	8194	0.44667	372	0.37764	315	0.01462	2.05873E-19	False
grn_MA2312.1	grn	MA2312.1	C_grn	7438	0.38341	207	0.2863	161	0.10098	6.68196E-95	False
hng1_MA2313.1	hng1	MA2313.1	C_hng1	618	1.01311	194	0.91684	166	-0.01077	1.22946E-01	False
hr3_MA2314.1	hr3	MA2314.1	C_hr3	7061	0.5012	375	0.43344	304	0.00171	9.02480E-01	False
insv_MA2315.1	insv	MA2315.1	C_insv	4634	0.46743	332	0.38605	306	0.045	1.37295E-57	False
l3neo38_MA2316.1	l(3)neo38	MA2316.1	C_Macho-1	6987	0.71333	917	0.72063	864	-0.20603	1.18840E-126	True
nau_MA2317.1	nau	MA2317.1	C_MBD2	32044	0.53067	2196	0.46844	1868	-0.02441	3.44297E-61	False
pita_MA2318.1	pita	MA2318.1	C_pita	7918	0.48093	394	0.39848	330	0.04056	9.72510E-57	False
run_MA2319.1	run	MA2319.1	C_run	3328	0.7967	507	0.72637	422	-0.05281	1.25812E-50	False
Sox100B_MA2320.1	Sox100B	MA2320.1	C_Sox100B	6690	0.38121	216	0.29505	166	0.06864	8.09869E-84	False
tx_MA2321.1	tx	MA2321.1	C_MBD2	32044	0.53067	2196	0.46844	1868	-0.02441	3.44297E-61	False
ZIPIC_MA2322.1	ZIPIC	MA2322.1	C_ZIPIC	23371	0.60438	2013	0.54224	1795	-0.02036	9.38696E-55	False
BEAF-32_MA0529.3	BEAF-32	MA0529.3	C_BEAF-32	346	0.50001	18	0.39384	17	0.13769	8.27025E-46	True
br_MA0010.2	br	MA0010.2	C_br	46348	0.31924	745	0.24547	546	0.04468	4.31618E-98	False
br_MA0011.2	br	MA0011.2	C_br	20444	0.36813	559	0.27933	422	0.08198	8.19148E-105	False
br_MA0012.2	br	MA0012.2	C_br	20716	0.35288	460	0.27121	363	0.06278	2.58272E-92	False
btd_MA0443.2	btd	MA0443.2	C_KLF16	25342	1.2455	9809	1.17445	9007	-0.10174	2.29026E-121	False
Cf2_MA0015.2	Cf2	MA0015.2	C_Cf2	7466	0.33288	132	0.23025	114	0.14033	2.69557E-107	True
CG9876_MA0184.2	CG9876	MA0184.2	C_Ubx	7150	0.31326	102	0.22723	64	0.09264	1.11569E-89	False
cncmaf-S_MA0530.2	cnc::maf-S	MA0530.2	C_cnc::maf-S	6799	0.46464	396	0.37323	324	0.06454	7.32260E-78	False
CTCF_MA0531.2	CTCF	MA0531.2	C_CTCF	9916	0.86901	2100	0.78031	1804	-0.01377	8.40143E-24	False
Deaf1_MA0185.2	Deaf1	MA0185.2	C_Deaf1	19097	0.65231	2064	0.57782	1736	-0.01786	1.93484E-38	False
dmrt99B_MA1455.2	dmrt99B	MA1455.2	C_dmrt99B	8959	0.35246	222	0.2622	162	0.08857	2.97127E-89	False
Dref_MA1456.2	Dref	MA1456.2	C_BEAF-32	743	0.48515	34	0.39912	30	0.06156	1.58860E-31	False
dsx_MA1836.2	dsx	MA1836.2	C_Dmrt1	4033	0.35441	88	0.26875	66	0.07368	5.43982E-67	False
dve_MA0915.2	dve	MA0915.2	C_Ptx1	20553	0.36429	527	0.29261	432	0.03106	4.22728E-65	False
E5_MA0189.2	E5	MA0189.2	C_Ubx	7150	0.31326	102	0.22723	64	0.09264	1.11569E-89	False
Elba1_MA1837.2	Elba1	MA1837.2	C_Elba2	12279	0.55439	1274	0.46844	1186	0.03963	4.38421E-67	False
Elba2_MA1838.2	Elba2	MA1838.2	C_Elba2	5559	0.42927	283	0.34111	253	0.066	2.11192E-69	False
exd_MA0222.2	exd	MA0222.2	C_exd	8979	0.35613	234	0.2764	178	0.05308	5.05838E-69	False
GATAd_MA1839.2	GATAd	MA1839.2	C_grn	3063	0.37394	85	0.27591	65	0.10184	1.12987E-74	False
gcm_MA1840.2	gcm	MA1840.2	C_gcm	2530	0.70762	293	0.66291	266	-0.08295	5.11345E-67	False
grh_MA1457.2	grh	MA1457.2	C_grh	7453	0.42469	268	0.33597	219	0.06777	3.04748E-75	False
Hsf_MA1458.2	Hsf	MA1458.2	C_hsf-1	12809	0.4086	400	0.32604	334	0.05744	5.07173E-80	False
kn_MA1841.2	kn	MA1841.2	C_kn	14427	0.60524	1103	0.55048	1017	-0.04283	1.36150E-66	False
kni_MA0451.2	kni	MA0451.2	C_kni	11724	0.40317	367	0.32144	309	0.05528	4.12123E-80	False
Kr_MA0452.3	Kr	MA0452.3	C_Kr	10969	0.43324	488	0.35924	396	0.03133	3.63870E-51	False
Lim3_MA0195.2	Lim3	MA0195.2	C_Ubx	7150	0.31326	102	0.22723	64	0.09264	1.11569E-89	False
M1BP_MA1459.2	M1BP	MA1459.2	C_M1BP	8761	0.49451	490	0.42866	417	-0.00053	1.13760E-01	False
nub_MA0197.3	nub	MA0197.3	C_POU3F3	18050	0.34427	463	0.25221	370	0.10408	2.88431E-124	False
ovo_MA0126.2	ovo	MA0126.2	C_ovo	5439	0.48936	338	0.40102	282	0.05171	1.71854E-62	False
Pdp1_MA1702.2	Pdp1	MA1702.2	C_NFIL3	9325	0.37456	297	0.28065	241	0.09866	8.69524E-104	False
PHDP_MA0457.2	PHDP	MA0457.2	C_Ubx	18885	0.31955	285	0.2293	206	0.10361	1.64918E-114	False
pho_MA1460.2	pho	MA1460.2	C_SKN7	2767	0.85396	533	0.80184	475	-0.09659	4.70392E-70	False
pnr_MA0536.2	pnr	MA0536.2	C_BEAF-32	879	0.54999	72	0.46385	57	0.0427	2.37208E-23	False
Pph13_MA0200.2	Pph13	MA0200.2	C_Ubx	7150	0.31326	102	0.22723	64	0.09264	1.11569E-89	False
prd_MA0239.2	prd	MA0239.2	C_ovo	5439	0.48936	338	0.40102	282	0.05171	1.71854E-62	False
sd_MA0243.2	sd	MA0243.2	C_sd	11100	0.34699	239	0.25756	173	0.0882	2.88036E-93	False
slp1_MA0458.2	slp1	MA0458.2	C_slp1	18945	0.38175	589	0.29515	454	0.06826	1.10091E-95	False
sna_MA0086.3	sna	MA0086.3	C_ZEB1	16524	0.48596	840	0.41687	710	0.00447	3.29493E-07	False
Stat92E_MA0532.2	Stat92E	MA0532.2	C_Stat92E	13982	0.40659	533	0.32219	424	0.06422	4.30768E-93	False
sv_MA1461.2	sv	MA1461.2	C_sv	3127	0.6924	425	0.61924	366	-0.01412	4.47781E-13	False
tin_MA0247.3	tin	MA0247.3	C_NKX2-3	7580	0.4645	373	0.38102	280	0.04286	1.50263E-61	False
Trl_MA0205.3	Trl	MA0205.3	C_RAMOSA1	22377	0.48376	1238	0.40735	1054	0.02562	1.24369E-58	False
twi_MA0249.3	twi	MA0249.3	C_MXI1	7784	0.37966	159	0.30127	137	0.04718	7.30430E-64	False
Ubx_MA0094.3	Ubx	MA0094.3	C_Ubx	3936	0.30599	49	0.2271	31	0.0729	1.21151E-66	False
usp_MA0016.2	usp	MA0016.2	C_usp	11046	0.58137	865	0.56461	799	-0.1324	8.53501E-114	True
vfl_MA1462.2	vfl	MA1462.2	C_vfl	6392	0.51003	375	0.43624	321	0.01901	9.21084E-24	False
vis_MA0252.2	vis	MA0252.2	C_MEIS1	86018	0.45521	4353	0.37634	3626	0.03348	3.69621E-102	False
z_MA0255.2	z	MA0255.2	C_NKX2-2	5385	0.42968	227	0.33461	182	0.08587	4.48996E-85	False
zen2_MA0257.2	zen2	MA0257.2	C_Ubx	7150	0.31326	102	0.22723	64	0.09264	1.11569E-89	False
SuH_MA0085.2	Su(H)	MA0085.2	C_Su(H)	11298	0.50228	725	0.42703	589	0.01514	7.61059E-32	False
ARG80_MA0271.1	ARG80	MA0271.1	C_ARG80	25684	0.48662	1536	0.41284	1278	0.01574	1.66523E-42	False
ARR1_MA0274.1	ARR1	MA0274.1	C_ARR1	10686	0.33789	211	0.24793	161	0.0903	5.58222E-95	False
ASG1_MA0275.1	ASG1	MA0275.1	C_HAL9	15674	1.04877	4631	0.97185	4053	-0.07441	7.46240E-96	False
ASH1_MA0276.1	ASH1	MA0276.1	C_ASH1	5563	0.71731	728	0.65818	636	-0.03972	1.10326E-49	False
AZF1_MA0277.1	AZF1	MA0277.1	C_AZF1	37579	0.36261	1005	0.28314	730	0.05199	1.55200E-104	False
CHA4_MA0283.1	CHA4	MA0283.1	C_CHA4	15087	1.03777	3984	0.98066	3564	-0.11025	5.36496E-123	True
CUP2_MA0287.1	CUP2	MA0287.1	C_CUP2	21119	0.41554	824	0.33167	677	0.05611	9.79955E-97	False
CUP9_MA0288.1	CUP9	MA0288.1	C_CUP9	9744	0.39578	328	0.30233	262	0.0841	6.25706E-93	False
DAL80_MA0289.1	DAL80	MA0289.1	C_GAT1	497	0.64385	54	0.56868	42	-0.02876	7.29365E-08	False
DAL81_MA0290.1	DAL81	MA0290.1	C_DAL81	6962	0.8337	1279	0.76108	1123	-0.03938	1.33681E-56	False
DAL82_MA0291.1	DAL82	MA0291.1	C_DAL82	2149	0.92332	475	0.83456	427	-0.01875	3.30943E-14	False
FKH2_MA0297.1	FKH2	MA0297.1	C_FKH1	13013	0.40186	479	0.31292	380	0.07223	3.50805E-92	False
GAL4_MA0299.1	GAL4	MA0299.1	C_GAL4	5100	0.8085	844	0.74869	735	-0.06501	4.05875E-63	False
GCR1_MA0304.1	GCR1	MA0304.1	C_GCR2	18112	0.52319	1151	0.44744	992	0.01536	1.79189E-43	False
GLN3_MA0307.1	GLN3	MA0307.1	C_GLN3	45699	0.37845	1350	0.28813	1044	0.08491	7.14528E-133	True
HAL9_MA0311.1	HAL9	MA0311.1	C_HAL9	43641	0.96539	10870	0.88777	9497	-0.05841	1.11476E-110	False
HAP2_MA0313.1	HAP2	MA0313.1	C_HAP2	76028	0.47322	4516	0.3933	3957	0.03616	3.19559E-100	False
HMRA2_MA0318.1	HMRA2	MA0318.1	C_HMRA2	7382	0.37415	208	0.27595	170	0.11308	9.06130E-100	True
IME1_MA0320.1	IME1	MA0320.1	C_IME1	13059	1.02435	3180	0.96902	2823	-0.11548	2.30894E-116	True
INO2_MA0321.1	INO2	MA0321.1	C_INO2	9158	0.41432	337	0.33592	285	0.04173	7.22635E-68	False
INO4_MA0322.1	INO4	MA0322.1	C_INO2	11078	0.40297	367	0.31701	301	0.06597	1.53067E-96	False
IXR1_MA0323.1	IXR1	MA0323.1	C_IXR1	11716	0.62489	1267	0.54719	1046	-0.00071	6.85099E-01	False
LEU3_MA0324.1	LEU3	MA0324.1	C_LEU3	6164	1.02157	1563	0.96278	1419	-0.10513	3.61198E-91	True
MAC1_MA0326.1	MAC1	MA0326.1	C_MAC1	10554	0.44145	475	0.36406	381	0.0278	3.81121E-50	False
HMRA1_MA0327.1	HMRA1	MA0327.1	C_HMRA1	4364	0.35988	108	0.26923	74	0.09259	2.60381E-78	False
MBP1SWI6_MA0330.1	MBP1::SWI6	MA0330.1	C_MBP1::SWI6	606	1.02157	163	0.9495	142	-0.07742	3.06404E-37	False
MCM1_MA0331.1	MCM1	MA0331.1	C_MCM1	9279	0.46325	505	0.4177	452	-0.05187	1.59954E-74	False
MET28_MA0332.1	MET28	MA0332.1	C_MET28	51994	0.52228	3324	0.45035	2860	0.00741	5.70177E-32	False
MOT3_MA0340.1	MOT3	MA0340.1	C_MOT3	24724	0.41888	979	0.32896	806	0.07425	3.24411E-108	False
MSN2_MA0341.1	MSN2	MA0341.1	C_RGM1	175520	0.67365	20441	0.61847	18105	-0.05307	3.63782E-137	True
MSN4_MA0342.1	MSN4	MA0342.1	C_RGM1	175520	0.67365	20441	0.61847	18105	-0.05307	3.63782E-137	True
NHP10_MA0344.1	NHP10	MA0344.1	C_NHP10	15628	0.91787	2861	0.87437	2581	-0.11578	2.34314E-123	True
PDR3_MA0353.1	PDR3	MA0353.1	C_PDR3	7878	0.88638	1428	0.82625	1266	-0.08283	3.58711E-95	False
PHO2_MA0356.1	PHO2	MA0356.1	C_PHO2	14190	0.31473	173	0.20974	122	0.15188	8.04091E-124	True
PHO4_MA0357.1	PHO4	MA0357.1	C_ARNT::HIF1A	3026	0.78083	521	0.71525	478	-0.03675	1.06421E-33	False
REI1_MA0364.1	REI1	MA0364.1	C_REI1	23938	0.6352	2411	0.5811	2142	-0.05176	1.27497E-90	False
RGM1_MA0366.1	RGM1	MA0366.1	C_RGM1	175520	0.67365	20441	0.61847	18105	-0.05307	3.63782E-137	True
RIM101_MA0368.1	RIM101	MA0368.1	C_NFIA	12265	0.58032	1062	0.51192	903	-0.01408	7.66096E-32	False
RME1_MA0370.1	RME1	MA0370.1	C_RME1	17313	0.42302	667	0.33843	530	0.05486	6.64112E-87	False
ROX1_MA0371.1	ROX1	MA0371.1	C_ROX1	13291	0.40016	498	0.32315	403	0.03649	3.67107E-66	False
RPN4_MA0373.1	RPN4	MA0373.1	C_MET31	16295	0.8186	2899	0.75517	2526	-0.06672	3.14349E-95	False
MOT2_MA0379.1	MOT2	MA0379.1	C_MOT2	36921	0.33195	671	0.23174	526	0.13077	6.29917E-137	True
SPT2_MA0387.1	SPT2	MA0387.1	C_SPT2	13306	0.34657	290	0.25717	221	0.08904	1.28195E-99	False
SPT23_MA0388.1	SPT23	MA0388.1	C_SPT23	22518	0.35681	556	0.27038	443	0.07924	3.01012E-111	False
STB4_MA0391.1	STB4	MA0391.1	C_STB4	1505	0.73911	211	0.66726	181	-0.05764	6.89107E-41	False
STB5_MA0392.1	STB5	MA0392.1	C_STB5	1830	0.84711	341	0.76226	302	-0.01638	3.77283E-08	False
STE12_MA0393.1	STE12	MA0393.1	C_STE12	6860	0.39023	215	0.29848	165	0.08209	2.46637E-90	False
STP1_MA0394.1	STP1	MA0394.1	C_STP1	12138	1.10983	3550	1.05676	3202	-0.12401	2.14390E-112	True
SUT1_MA0399.1	SUT1	MA0399.1	C_rst2	17030	1.0385	4141	0.99568	3732	-0.14001	7.99439E-126	True
SWI4_MA0401.1	SWI4	MA0401.1	C_SWI4	2095	0.96539	491	0.87947	416	-0.04375	1.15429E-33	False
TBS1_MA0404.1	TBS1	MA0404.1	C_TBS1	7329	1.05348	1903	1.00011	1675	-0.12451	1.04026E-111	True
TEA1_MA0405.1	TEA1	MA0405.1	C_TEA1	2571	0.92976	580	0.86272	526	-0.05771	1.06664E-54	False
THI2_MA0407.1	THI2	MA0407.1	C_THI2	12652	0.43894	598	0.35326	454	0.0557	3.03317E-80	False
TYE7_MA0409.1	TYE7	MA0409.1	C_ARNT2	3177	0.97804	908	0.88302	807	-0.02081	2.32179E-22	False
YAP5_MA0417.1	YAP5	MA0417.1	C_YAP5	18326	0.38379	517	0.29486	404	0.07259	1.30650E-99	False
YAP7_MA0419.1	YAP7	MA0419.1	C_YAP7	7768	0.35874	181	0.27645	142	0.06391	2.68633E-77	False
NSI1_MA0421.1	NSI1	MA0421.1	C_NSI1	4324	0.67367	517	0.59017	429	0.02053	7.31011E-23	False
YHP1_MA0426.1	YHP1	MA0426.1	C_B-H2	11888	0.36016	312	0.26522	282	0.10845	1.08064E-107	True
YLL054C_MA0429.1	YLL054C	MA0429.1	C_RDS1	5458	0.98608	1186	0.9423	1042	-0.14195	1.52910E-98	True
YNR063W_MA0432.1	YNR063W	MA0432.1	C_YNR063W	3669	0.81734	596	0.74519	520	-0.03631	1.19317E-37	False
YPR196W_MA0437.1	YPR196W	MA0437.1	C_YPR196W	3335	0.76109	503	0.67483	432	0.00557	8.51079E-03	False
ZAP1_MA0440.1	ZAP1	MA0440.1	C_ZAP1	7127	0.47089	340	0.39905	293	0.01351	2.98535E-17	False
MATALPHA2_MA0328.2	MATALPHA2	MA0328.2	C_HMRA2	5035	0.3797	150	0.29153	121	0.08181	1.12165E-77	False
NCU02182_MA1434.1	NCU02182	MA1434.1	C_NCU02182	7408	0.46665	358	0.38377	313	0.04211	2.45675E-58	False
rst2_MA1431.2	rst2	MA1431.2	C_rst2	75155	1.05228	20182	1.00661	18359	-0.13204	3.59969E-155	True
MBP1_MA0329.2	MBP1	MA0329.2	C_MBP1	31782	1.07702	8673	1.01285	7851	-0.09667	6.29311E-120	False
MET31_MA0333.2	MET31	MA0333.2	C_MET31	24289	0.86029	4690	0.79607	4090	-0.07216	3.39602E-109	False
MET32_MA0334.2	MET32	MA0334.2	C_MET32	36048	0.53671	2557	0.46327	2181	0.00679	6.74453E-20	False
MGA1_MA0336.2	MGA1	MA0336.2	C_MGA1	9390	0.38194	258	0.29427	213	0.07387	2.76751E-85	False
MIG1_MA0337.2	MIG1	MA0337.2	C_cre-1	61627	0.63982	6309	0.59374	5723	-0.07027	2.13373E-128	True
MIG2_MA0338.2	MIG2	MA0338.2	C_rst2	75155	1.05228	20182	1.00661	18359	-0.13204	3.59969E-155	True
MIG3_MA0339.2	MIG3	MA0339.2	C_rst2	75155	1.05228	20182	1.00661	18359	-0.13204	3.59969E-155	True
NDT80_MA0343.2	NDT80	MA0343.2	C_NDT80	15037	0.40635	535	0.32506	415	0.04677	6.26405E-76	False
NRG1_MA0347.3	NRG1	MA0347.3	C_NRG1	11677	0.57741	812	0.5119	723	-0.01493	2.27712E-30	False
OAF1_MA0348.2	OAF1	MA0348.2	C_OAF1	1850	0.85974	350	0.77796	315	-0.02482	1.52497E-20	False
OPI1_MA0349.2	OPI1	MA0349.2	C_OPI1	75366	0.56609	6211	0.49699	5398	-0.00667	6.90121E-31	False
PDR1_MA0352.3	PDR1	MA0352.3	C_PDR1	3761	0.69868	460	0.61774	400	-0.00052	4.00545E-01	False
PDR8_MA0354.2	PDR8	MA0354.2	C_YRM1	2241	0.7562	307	0.69338	261	-0.0485	8.90014E-41	False
PHD1_MA0355.2	PHD1	MA0355.2	C_PHD1	47033	0.54107	3170	0.4705	2668	-0.00189	8.28048E-05	False
PUT3_MA0358.2	PUT3	MA0358.2	C_PUT3	31834	0.85873	5118	0.81933	4634	-0.11736	1.55119E-128	True
RAP1_MA0359.3	RAP1	MA0359.3	C_RAP1	16428	0.45166	688	0.38434	618	0.01212	1.77689E-25	False
RDR1_MA0360.2	RDR1	MA0360.2	C_RDR1	5576	0.94793	1314	0.86741	1157	-0.05126	6.65384E-60	False
RDS1_MA0361.2	RDS1	MA0361.2	C_RDS1	21679	0.97053	4695	0.93504	4218	-0.15033	2.13421E-135	True
RDS2_MA0362.2	RDS2	MA0362.2	C_RDS2	22206	0.84472	3490	0.79542	3147	-0.09217	1.03088E-120	False
REB1_MA0363.3	REB1	MA0363.3	C_REB1	2962	0.64293	332	0.56904	279	-0.00938	9.73894E-07	False
RFX1_MA0365.2	RFX1	MA0365.2	C_RFX7	3164	0.59909	378	0.50233	308	0.05445	2.92370E-50	False
RGT1_MA0367.2	RGT1	MA0367.2	C_RGT1	1978	0.69294	251	0.59658	210	0.04224	3.42147E-36	False
RLM1_MA0369.2	RLM1	MA0369.2	C_RLM1	17078	0.31352	239	0.23582	199	0.06415	4.91546E-94	False
RPH1_MA0372.2	RPH1	MA0372.2	C_RGM1	7726	0.60737	753	0.52622	672	0.02036	2.40194E-32	False
RSC3_MA0374.2	RSC3	MA0374.2	C_estExt_gwp_gw1.C_220046	79625	1.11057	23159	1.05545	21147	-0.11895	4.87716E-153	True
RSC30_MA0375.2	RSC30	MA0375.2	C_estExt_gwp_gw1.C_220046	10251	1.23482	3763	1.17253	3424	-0.12111	5.79420E-105	True
RTG3_MA0376.2	RTG3	MA0376.2	C_ARNT2	1959	0.94765	532	0.86572	483	-0.04989	1.18301E-38	False
SFL1_MA0377.2	SFL1	MA0377.2	C_SFL1	18253	0.37536	477	0.29239	383	0.06311	1.05150E-96	False
SFP1_MA0378.2	SFP1	MA0378.2	C_SFP1	19276	0.29548	219	0.20818	153	0.09667	9.59944E-113	False
SIP4_MA0380.2	SIP4	MA0380.2	C_CAT8	6242	0.89245	1251	0.82442	1068	-0.07247	3.10363E-78	False
SKN7_MA0381.2	SKN7	MA0381.2	C_SKN7	134475	0.60338	12442	0.54856	11140	-0.04135	1.38661E-118	False
SKO1_MA0382.3	SKO1	MA0382.3	C_FOSL1::JUND	2950	0.75501	581	0.64958	516	0.06264	1.19675E-61	False
SNT2_MA0384.2	SNT2	MA0384.2	C_SNT2	4156	0.79987	710	0.73114	631	-0.04757	1.47562E-49	False
SOK2_MA0385.2	SOK2	MA0385.2	C_SOK2	27162	0.43024	1059	0.35057	842	0.03867	5.84166E-81	False
SPT15_MA0386.2	SPT15	MA0386.2	C_SPT15	9598	0.30294	114	0.1982	89	0.15663	9.80115E-125	True
SRD1_MA0389.2	SRD1	MA0389.2	C_GATA15	9635	0.42301	364	0.33811	273	0.05885	3.66650E-78	False
STB3_MA0390.2	STB3	MA0390.2	C_STB3	25858	0.32676	480	0.24089	346	0.08431	3.70534E-114	False
STP2_MA0395.2	STP2	MA0395.2	C_STP1	7867	1.05318	2110	0.9976	1924	-0.10385	5.23432E-94	False
STP3_MA0396.2	STP3	MA0396.2	C_STP3	5320	0.99314	1306	0.91323	1174	-0.03764	2.00902E-51	False
STP4_MA0397.2	STP4	MA0397.2	C_STP3	5320	0.99314	1306	0.91323	1174	-0.03764	2.00902E-51	False
SUM1_MA0398.2	SUM1	MA0398.2	C_SUM1	34102	0.28803	324	0.20365	249	0.09195	1.34500E-128	True
SUT2_MA0400.2	SUT2	MA0400.2	C_SUT2	3200	0.73307	447	0.66281	361	-0.05354	1.07932E-51	False
SWI5_MA0402.2	SWI5	MA0402.2	C_ACE2	32683	0.50562	2047	0.44118	1723	-0.01208	2.10909E-44	False
TBF1_MA0403.3	TBF1	MA0403.3	C_AT1G72740	7528	0.46612	378	0.37283	315	0.07007	2.52662E-78	False
TDA9_MA0431.2	TDA9	MA0431.2	C_TDA9	22052	0.72447	2759	0.68218	2483	-0.09382	7.68231E-121	False
TEC1_MA0406.2	TEC1	MA0406.2	C_TEAD4	5113	0.39931	171	0.32284	140	0.03398	2.63482E-47	False
TOD6_MA0350.2	TOD6	MA0350.2	C_TOD6	5231	0.59497	510	0.52453	438	-0.01471	1.98871E-20	False
ABF1_MA0265.3	ABF1	MA0265.3	C_ABF1	2681	0.52742	203	0.44507	176	0.02884	9.17989E-24	False
TOS8_MA0408.2	TOS8	MA0408.2	C_MEIS1	15730	0.42083	644	0.33849	534	0.05397	1.88134E-80	False
UGA3_MA0410.2	UGA3	MA0410.2	C_UGA3	22119	1.03626	5686	0.98388	5167	-0.11556	3.59541E-122	True
UME6_MA0412.3	UME6	MA0412.3	C_UME6	3242	0.92053	708	0.84527	641	-0.04874	1.45080E-47	False
UPC2_MA0411.2	UPC2	MA0411.2	C_UPC2	2130	0.50095	134	0.41282	104	0.04263	1.68048E-34	False
URC2_MA0422.2	URC2	MA0422.2	C_URC2	1720	0.75841	260	0.67165	222	-0.01231	1.73501E-05	False
USV1_MA0413.2	USV1	MA0413.2	C_USV1	9725	0.54728	711	0.47956	618	-0.00201	1.37521E-01	False
XBP1_MA0414.2	XBP1	MA0414.2	C_XBP1	5142	0.81359	808	0.74686	687	-0.05393	4.08611E-62	False
YAP1_MA0415.2	YAP1	MA0415.2	C_CIN5	2510	0.44701	127	0.35027	111	0.0946	1.29085E-66	False
YAP3_MA0416.2	YAP3	MA0416.2	C_YAP3	692	0.62107	75	0.53463	62	0.01455	5.62651E-05	False
YAP6_MA0418.2	YAP6	MA0418.2	C_CIN5	5279	0.45583	347	0.36141	314	0.09183	1.28281E-82	False
YER130C_MA0423.2	YER130C	MA0423.2	C_RGM1	2621	0.53026	172	0.45186	151	0.01897	5.15479E-17	False
YER184C_MA0424.2	YER184C	MA0424.2	C_CAT8	6242	0.89245	1251	0.82442	1068	-0.07247	3.10363E-78	False
YGR067C_MA0425.2	YGR067C	MA0425.2	C_cre-1	61627	0.63982	6309	0.59374	5723	-0.07027	2.13373E-128	True
YKL222C_MA0428.2	YKL222C	MA0428.2	C_YRM1	3804	0.688	495	0.61218	412	-0.01534	1.56626E-14	False
YLR278C_MA0430.2	YLR278C	MA0430.2	C_YLR278C	4014	0.786	641	0.71694	589	-0.03707	7.75739E-45	False
