"","seqnames","start","end","width","strand","Conc","Conc_good","Conc_poor","Fold","p.value","FDR","G08CD8_S145930","G09CD8_S145931","G48CD8_S145920","G58CD8_S145928","G70CD8_S145926","G27CD8_S145935","G44CD8_S145922","G50CD8_S145937","G52CD8_S145932","G81CD8_S145924","SYMBOL","Significance","negLog10Pval","negLog10Pval_capped","Capped"
"23060","chr16",30407318,30407718,401,"*",5.25269568300907,5.22834046340582,5.27664656040144,0.0490223312818018,0.828053065931702,0.999789157560756,49.91,25.1,29.05,36.24,47.13,43.55,25.09,35.2,55.09,34.9,"ZNF771","Not Significant",0.0819418304822236,0.0819418304822236,"Not Capped"
"23083","chr22",22508575,22508975,401,"*",5.05534107996483,4.97966901503335,5.12724103556268,-0.050083905061085,0.829001497597673,0.999789157560756,42.01,21.13,24.45,30.5,39.67,39.27,22.62,31.73,49.67,31.46,"ZNF280B","Not Significant",0.081444684892648,0.081444684892648,"Not Capped"
"23094","chr2",5693483,5693883,401,"*",3.39069493299846,3.28803174587782,3.48653536114772,-0.0995443793775575,0.82943505954631,0.999789157560756,13.01,6.54,7.57,9.44,12.28,12.59,7.25,10.18,15.93,10.09,"SOX11","Not Significant",0.0812176113089949,0.0812176113089949,"Not Capped"
"23107","chr15",41621410,41621810,401,"*",4.94186765016746,4.86561383864944,5.01429258685553,-0.0510783195860116,0.829800061471949,0.999789157560756,38.82,19.52,22.59,28.18,36.65,36.31,20.92,29.34,45.93,29.09,"MGA","Not Significant",0.0810265373343209,0.0810265373343209,"Not Capped"
"23124","chr19",52690304,52690704,401,"*",4.6726351085821,4.65140195781858,4.69356028345051,0.0549180678897269,0.830251209791701,0.999789157560756,33.46,16.83,19.47,24.29,31.6,29.07,16.75,23.5,36.77,23.29,"ZNF83","Not Significant",0.0807904829015408,0.0807904829015408,"Not Capped"
"23129","chr15",31361378,31361778,401,"*",6.19158221261745,6.16643177066141,6.21630170989065,0.0474085584217772,0.830425465154844,0.999789157560756,95.64,48.1,55.66,69.43,90.31,83.54,48.12,67.51,105.66,66.93,"KLF13","Not Significant",0.0806993415685233,0.0806993415685233,"Not Capped"
"23139","chr22",28811798,28812198,401,"*",3.77245396619952,3.76500557412671,3.77986410090746,0.0819905428667085,0.830677880718015,0.999789157560756,18.1,9.1,10.53,13.14,17.09,15.43,8.89,12.47,19.52,12.37,"XBP1","Not Significant",0.0805673537697538,0.0805673537697538,"Not Capped"
"23143","chr11",64305159,64305559,401,"*",6.67472682894492,6.65038736015947,6.69866247401265,0.0490470422468761,0.830741070460191,0.999789157560756,133.75,67.27,77.84,97.1,126.3,116.7,67.23,94.31,147.61,93.51,"ESRRA","Not Significant",0.0805343182053843,0.0805343182053843,"Not Capped"
"23153","chr5",177312085,177312485,401,"*",5.43547119132023,5.41029012374126,5.46022027304486,0.0474191493538714,0.830911111249378,0.999789157560756,56.62,28.48,32.95,41.11,53.47,49.46,28.49,39.97,62.56,39.63,"MXD3","Not Significant",0.0804454334465725,0.0804454334465725,"Not Capped"
"23156","chr6",45586546,45586946,401,"*",4.5185119679753,4.49886201737749,4.53789787255754,0.0580023291754289,0.830945749347316,0.999789157560756,30.1,15.14,17.52,21.86,28.43,26.1,15.03,21.09,33.01,20.91,"RUNX2","Not Significant",0.0804273294387518,0.0804273294387518,"Not Capped"
"23157","chr6",155314417,155314817,401,"*",6.18864331281939,6.11449211317786,6.25916890077003,-0.0472102284843725,0.830946960828343,0.999789157560756,92.25,46.4,53.69,66.98,87.11,86.06,49.57,69.55,108.85,68.95,"TFB1M","Not Significant",0.0804266962576546,0.0804266962576546,"Not Capped"
"23174","chr8",85177383,85177783,401,"*",5.60874047391795,5.58331090012291,5.63372956780768,0.0468926028284989,0.831534214766198,0.999789157560756,63.84,32.11,37.15,46.35,60.28,55.78,32.13,45.08,70.56,44.7,"E2F5","Not Significant",0.0801198763561264,0.0801198763561264,"Not Capped"
"23181","chr6",125759936,125760336,401,"*",3.15671752513833,3.04762491409747,3.25813763027718,-0.112059660213819,0.831693506055389,0.999789157560756,11.01,5.54,6.41,7.99,10.4,10.75,6.19,8.69,13.6,8.61,"HEY2","Not Significant",0.0800366895173592,0.0800366895173592,"Not Capped"
"23182","chr19",12401084,12401484,401,"*",4.72598844293809,4.70417707648649,4.7474749596671,0.0540118165154637,0.831695477105593,0.999789157560756,34.71,17.46,20.2,25.2,32.77,30.18,17.38,24.39,38.17,24.18,"ZNF799","Not Significant",0.0800356602737658,0.0800356602737658,"Not Capped"
"23199","chr4",38663682,38664082,401,"*",6.18520222824036,6.11124839231256,6.25554926126452,-0.0468417875726003,0.832194939365664,0.999789157560756,92.05,46.3,53.57,66.83,86.92,85.84,49.45,69.37,108.57,68.78,"KLF3","Not Significant",0.079774929509485,0.079774929509485,"Not Capped"
"23211","chr5",4114568,4114968,401,"*",3.35816119267238,3.25482013630762,3.45459209306037,-0.100979189841455,0.832538304144477,0.999789157560756,12.71,6.39,7.4,9.23,12,12.32,7.1,9.95,15.58,9.87,"IRX1","Not Significant",0.0795957759647182,0.0795957759647182,"Not Capped"
"23216","chr19",51594288,51594688,401,"*",5.23916631675752,5.16489018865232,5.30980490343099,-0.0473088861090262,0.832785557969903,0.999789157560756,47.77,24.02,27.8,34.68,45.1,44.56,25.67,36.02,56.37,35.71,"ZNF175","Not Significant",0.0794668148956509,0.0794668148956509,"Not Capped"
"23220","chr6",34235819,34236219,401,"*",4.86960527117411,4.84627936990594,4.89256002552814,0.0508990890952919,0.832974040226301,0.999789157560756,38.3,19.26,22.29,27.81,36.17,33.37,19.22,26.97,42.21,26.74,"HMGA1","Not Significant",0.0793685332416496,0.0793685332416496,"Not Capped"
"23239","chr19",37655537,37655937,401,"*",4.8524637607406,4.82934721753786,4.87521573754833,0.0512944839616566,0.833640080990333,0.999789157560756,37.85,19.04,22.03,27.48,35.74,32.97,18.99,26.65,41.71,26.42,"ZFP30","Not Significant",0.0790214128851633,0.0790214128851633,"Not Capped"
"23240","chr8",114685987,114686387,401,"*",2.44680423894954,2.47710518251365,2.41585320600986,0.154982536298474,0.833713571506606,0.999789157560756,7.41,3.73,4.31,5.38,7,6,3.45,4.85,7.58,4.8,"TRPS1","Not Significant",0.0789831288346713,0.0789831288346713,"Not Capped"
"23252","chr16",30610229,30610629,401,"*",5.24889649697165,5.17473531457988,5.3194311150791,-0.0471777640991813,0.834143326423794,0.999789157560756,48.09,24.19,27.99,34.92,45.41,44.86,25.84,36.26,56.74,35.95,"ZNF689","Not Significant",0.0787593204330419,0.0787593204330419,"Not Capped"
"23256","chr19",58440112,58440512,401,"*",5.97014642404724,5.89663349570253,6.04009439991285,-0.0459990655748315,0.83440103207244,0.999789157560756,79.32,39.9,46.16,57.59,74.9,73.93,42.59,59.75,93.51,59.24,"ZNF132","Not Significant",0.0786251674014098,0.0786251674014098,"Not Capped"
"23257","chr19",36604787,36605187,401,"*",4.86800218181113,4.84449376408357,4.89113366853355,0.0504811373455461,0.834417416953409,0.999789157560756,38.25,19.24,22.26,27.77,36.12,33.34,19.21,26.94,42.17,26.71,"ZNF382","Not Significant",0.0786166393756131,0.0786166393756131,"Not Capped"
"23258","chr19",52857363,52857763,401,"*",4.10499235542881,4.09096435077828,4.11888527164521,0.0689342676250561,0.83441786208426,0.999789157560756,22.69,11.41,13.2,16.47,21.43,19.52,11.24,15.78,24.69,15.64,"ZNF28","Not Significant",0.0786164076956209,0.0786164076956209,"Not Capped"
"23274","chr7",115868363,115868763,401,"*",3.35415777638498,3.35507217638781,3.35324279645523,0.0979690525127161,0.834713018034742,0.999789157560756,13.62,6.85,7.93,9.89,12.87,11.48,6.61,9.28,14.52,9.2,"TFEC","Not Significant",0.0784628132669778,0.0784628132669778,"Not Capped"
"23303","chr18",74790096,74790496,401,"*",2.8347276682269,2.85190881479449,2.81733944169187,0.129927425250651,0.835592403867385,0.999789157560756,9.61,4.83,5.59,6.98,9.08,7.92,4.56,6.4,10.02,6.35,"ZNF407","Not Significant",0.0780055167212568,0.0780055167212568,"Not Capped"
"23307","chr18",47901664,47902064,401,"*",3.43962683897082,3.34003802930716,3.53278273585561,-0.094847969510606,0.835822592646701,0.999789157560756,13.48,6.78,7.85,9.79,12.73,13,7.49,10.51,16.45,10.42,"SMAD2","Not Significant",0.0778858938657796,0.0778858938657796,"Not Capped"
"23308","chr19",57795778,57796178,401,"*",2.69319659141441,2.56774223692502,2.80860905154514,-0.13946210471444,0.835853861272586,0.999789157560756,7.89,3.97,4.59,5.73,7.45,7.87,4.53,6.36,9.96,6.31,"ZNF552","Not Significant",0.0778696469519127,0.0778696469519127,"Not Capped"
"23327","chr10",8061529,8061929,401,"*",4.5277302764719,4.44847739622746,4.60285526353639,-0.0565317910364086,0.836514898870688,0.999789157560756,29.07,14.62,16.92,21.11,27.45,27.3,15.73,22.06,34.53,21.88,"GATA3","Not Significant",0.0775263195674513,0.0775263195674513,"Not Capped"
"23352","chr19",19489265,19489665,401,"*",5.2489539233009,5.17530353623212,5.31902633539905,-0.0462044371474829,0.837241472382197,0.999789157560756,48.11,24.2,28,34.93,45.43,44.85,25.84,36.25,56.73,35.94,"GATAD2A","Not Significant",0.077149267217437,0.077149267217437,"Not Capped"
"23355","chr1",39639464,39639864,401,"*",4.59873684826398,4.57721550059123,4.61994186513496,0.0544636841472315,0.837355130276724,0.999789157560756,31.78,15.99,18.5,23.08,30.01,27.63,15.91,22.33,34.94,22.14,"HEYL","Not Significant",0.0770903145163326,0.0770903145163326,"Not Capped"
"23364","chr7",28811130,28811530,401,"*",2.61623510359766,2.48977635645024,2.73249697177523,-0.142440214424438,0.837735795322973,0.999789157560756,7.48,3.76,4.35,5.43,7.06,7.47,4.3,6.03,9.44,5.98,"CREB5","Not Significant",0.0768929273424678,0.0768929273424678,"Not Capped"
"23368","chr9",3923905,3924305,401,"*",3.10790656423157,2.999351787534,3.20886169520149,-0.110534697701156,0.837794899506238,0.999789157560756,10.65,5.36,6.2,7.73,10.05,10.39,5.98,8.4,13.14,8.32,"GLIS3","Not Significant",0.0768622879507348,0.0768622879507348,"Not Capped"
"23370","chr17",17823562,17823962,401,"*",5.73092990646343,5.65819626086466,5.800171999584,-0.0444976026552262,0.837929716080743,0.999789157560756,67.24,33.82,39.13,48.82,63.49,62.6,36.06,50.59,79.18,50.16,"SREBF1","Not Significant",0.0767924076208063,0.0767924076208063,"Not Capped"
"23406","chr13",40666489,40666889,401,"*",5.5324282141968,5.50580668026651,5.55856739771426,0.0445022122346046,0.838983369810801,0.999789157560756,60.5,30.43,35.21,43.92,57.13,52.95,30.5,42.79,66.97,42.43,"FOXO1","Not Significant",0.076246647599169,0.076246647599169,"Not Capped"
"23420","chr16",997592,997992,401,"*",4.7259207168638,4.70280076057336,4.74867599994395,0.0512893142639716,0.839407226762935,0.999789157560756,34.68,17.44,20.18,25.17,32.74,30.2,17.4,24.41,38.2,24.2,"SOX8","Not Significant",0.0760272961088579,0.0760272961088579,"Not Capped"
"23440","chr2",121263973,121264373,401,"*",3.76487046721236,3.75548457962364,3.77419568656226,0.0781166369989889,0.839964568966634,0.999789157560756,17.98,9.04,10.47,13.06,16.98,15.37,8.85,12.42,19.44,12.32,"TFCP2L1","Not Significant",0.0757390327795574,0.0757390327795574,"Not Capped"
"23450","chr10",42638054,42638454,401,"*",5.75189976327411,5.72502671419206,5.7782813884502,0.044014828297434,0.840166325387299,0.999789157560756,70.43,35.42,40.99,51.13,66.5,61.66,35.52,49.83,77.99,49.41,"ZNF33B","Not Significant",0.0756347293578431,0.0756347293578431,"Not Capped"
"23456","chr8",73008565,73008965,401,"*",5.92708319602043,5.85458277844395,5.99611388733305,-0.0440607794628051,0.840456367961579,0.999789157560756,77.04,38.75,44.84,55.93,72.75,71.71,41.31,57.95,90.7,57.46,"TERF1","Not Significant",0.0754848279061068,0.0754848279061068,"Not Capped"
"23467","chr22",39519992,39520392,401,"*",5.94073468011126,5.91379696562564,5.96717862445224,0.0438947301340341,0.841042504601724,0.999789157560756,80.27,40.37,46.72,58.28,75.8,70.29,40.49,56.8,88.9,56.32,"ATF4","Not Significant",0.0751820552751876,0.0751820552751876,"Not Capped"
"23513","chr17",16202786,16203186,401,"*",3.03855685496032,3.04573215501035,3.03134568982496,0.110505539078291,0.842506283243834,0.999789157560756,10.99,5.53,6.4,7.98,10.38,9.19,5.29,7.42,11.62,7.36,"NCOR1","Not Significant",0.0744268515629143,0.0744268515629143,"Not Capped"
"23522","chrX",148333921,148334321,401,"*",3.14261904231389,3.14673456396067,3.13849174687933,0.104404456703606,0.842877529657413,0.999789157560756,11.79,5.93,6.86,8.56,11.14,9.89,5.7,8,12.51,7.93,"AFF2","Not Significant",0.0742355239018591,0.0742355239018591,"Not Capped"
"23525","chr6",142845794,142846194,401,"*",4.29809776236807,4.27900590528178,4.31694026423787,0.0590959709212271,0.843001546794808,0.999789157560756,25.85,13,15.04,18.77,24.41,22.39,12.9,18.1,28.32,17.94,"HIVEP2","Not Significant",0.0741716285023831,0.0741716285023831,"Not Capped"
"23534","chr20",23361839,23362239,401,"*",6.36280918320628,6.33592855617617,6.38919811166538,0.0440405677021392,0.843422310068773,0.999789157560756,107.56,54.1,62.59,78.09,101.56,94.17,54.25,76.11,119.11,75.46,"GZF1","Not Significant",0.0739549152827272,0.0739549152827272,"Not Capped"
"23555","chr8",31033563,31033963,401,"*",5.49196209294308,5.41995992554787,5.56054094354349,-0.0430774592669541,0.843965107916801,0.999789157560756,57,28.67,33.17,41.39,53.83,53.02,30.54,42.85,67.07,42.49,"PURG","Not Significant",0.0736755080573258,0.0736755080573258,"Not Capped"
"23558","chr19",45001660,45002060,401,"*",6.21090219633647,6.13866252369398,6.2796964668934,-0.0435680537057189,0.844039108798379,0.999789157560756,93.81,47.18,54.6,68.11,88.58,87.29,50.28,70.54,110.41,69.94,"RELB","Not Significant",0.0736374297465875,0.0736374297465875,"Not Capped"
"23566","chr1",114757789,114758189,401,"*",5.72744498834566,5.65555908786814,5.79591835887051,-0.0429017587911912,0.844323775237946,0.999789157560756,67.12,33.76,39.06,48.73,63.38,62.42,35.96,50.45,78.95,50.01,"CSDE1","Not Significant",0.0734909812949809,0.0734909812949809,"Not Capped"
"23599","chr9",4297849,4298249,401,"*",4.67861582539115,4.65496034384577,4.70188968335163,0.0502643300597386,0.845471909587771,0.999789157560756,33.54,16.87,19.52,24.35,31.68,29.24,16.84,23.63,36.98,23.43,"GLIS3","Not Significant",0.0729008170593618,0.0729008170593618,"Not Capped"
"23606","chr19",36772698,36773098,401,"*",5.07116433182656,5.04469370630714,5.09715801115329,0.0447061886584642,0.845612083192686,0.999789157560756,43.95,22.1,25.58,31.91,41.5,38.46,22.15,31.08,48.64,30.81,"ZNF850","Not Significant",0.0728288198983426,0.0728288198983426,"Not Capped"
"23612","chr8",134332959,134333359,401,"*",4.13769356465821,4.12038868492939,4.15479333316476,0.0624951001568675,0.845767243628438,0.999789157560756,23.16,11.65,13.48,16.81,21.87,20.01,11.53,16.17,25.31,16.04,"ZFAT","Not Significant",0.0727491389891847,0.0727491389891847,"Not Capped"
"23657","chr5",392357,392757,401,"*",3.99011467012753,3.97536996305579,4.00471020585873,0.0677641751709512,0.847285520393503,0.999789157560756,20.94,10.53,12.19,15.2,19.78,18.04,10.39,14.58,22.81,14.45,"AHRR","Not Significant",0.0719702153645488,0.0719702153645488,"Not Capped"
"23665","chr3",75792552,75792952,401,"*",2.82653142197161,2.8408552754058,2.81206392625564,0.12386871921951,0.847446411455384,0.999789157560756,9.54,4.8,5.55,6.93,9.01,7.89,4.55,6.38,9.98,6.32,"ZNF717","Not Significant",0.0718877550069438,0.0718877550069438,"Not Capped"
"23687","chr1",35192704,35193104,401,"*",5.09866158499512,5.07166065157472,5.12516644921179,0.0436733314337065,0.848102512588,0.999789157560756,44.78,22.52,26.06,32.51,42.28,39.21,22.59,31.69,49.6,31.42,"SFPQ","Not Significant",0.0715516501483378,0.0715516501483378,"Not Capped"
"23722","chr6",90267094,90267494,401,"*",4.12608038295275,4.10817382237547,4.14376741143619,0.0614762368448815,0.849332341169461,0.999789157560756,22.96,11.55,13.36,16.67,21.68,19.86,11.44,16.05,25.12,15.91,"BACH2","Not Significant",0.0709223383854861,0.0709223383854861,"Not Capped"
"23729","chr19",36214542,36214942,401,"*",6.10257396923542,6.03138136499928,6.17041802840531,-0.0415718645729389,0.849658585959266,0.999789157560756,87.09,43.8,50.68,63.23,82.24,80.92,46.61,65.4,102.35,64.84,"ZNF565","Not Significant",0.0707555496034612,0.0707555496034612,"Not Capped"
"23751","chr10",22003597,22003997,401,"*",5.89840616231952,5.87008067868725,5.92618620297481,0.0411911931865622,0.850321042284294,0.999789157560756,77.88,39.17,45.32,56.54,73.54,68.32,39.36,55.21,86.41,54.74,"DNAJC1","Not Significant",0.0704170736167557,0.0704170736167557,"Not Capped"
"23791","chr10",110210848,110211248,401,"*",4.64104032094373,4.56592089537243,4.71244118925222,-0.0487041584891179,0.851502488787979,0.999789157560756,31.54,15.86,18.35,22.9,29.78,29.46,16.97,23.8,37.26,23.6,"MXI1","Not Significant",0.0698140783351957,0.0698140783351957,"Not Capped"
"23795","chr19",2900616,2901016,401,"*",5.71189590204175,5.68339514431282,5.73984451124208,0.0408122893103741,0.851651556326529,0.999789157560756,68.42,34.41,39.82,49.68,64.61,60.04,34.59,48.52,75.94,48.11,"ZNF57","Not Significant",0.0697380556057491,0.0697380556057491,"Not Capped"
"23796","chr6",90216438,90216838,401,"*",4.05872358685156,3.97641820942794,4.13658580509002,-0.0621515671697626,0.851675014456274,0.999789157560756,20.96,10.54,12.2,15.22,19.79,19.76,11.38,15.97,24.99,15.83,"BACH2","Not Significant",0.0697260934412655,0.0697260934412655,"Not Capped"
"23808","chr6",105743690,105744090,401,"*",2.77607182343706,2.78880484872504,2.76322541681273,0.120774811207281,0.852072924322054,0.999789157560756,9.2,4.63,5.35,6.68,8.69,7.63,4.39,6.16,9.65,6.11,"PRDM1","Not Significant",0.0695232347223058,0.0695232347223058,"Not Capped"
"23811","chr3",18445275,18445675,401,"*",5.95588696470826,5.8849993452729,6.02345400358096,-0.0409600165977745,0.852157127136021,0.999789157560756,78.69,39.58,45.79,57.13,74.3,73.08,42.1,59.06,92.44,58.56,"SATB1","Not Significant",0.0694803193688712,0.0694803193688712,"Not Capped"
"23826","chr6",14915874,14916581,708,"*",4.31597356832409,4.23667507290246,4.39113954029642,-0.0567069367684662,0.852680292270844,0.999789157560756,25.1,12.63,14.61,18.22,23.7,23.57,13.58,19.05,29.82,18.89,"JARID2","Not Significant",0.06921377461132,0.06921377461132,"Not Capped"
"23832","chr8",22704807,22705207,401,"*",4.71175986126047,4.63744137965275,4.78243675276179,-0.0472423678972215,0.852796072100419,0.999789157560756,33.14,16.67,19.29,24.06,31.29,30.92,17.81,24.99,39.11,24.77,"EGR3","Not Significant",0.0691548086329837,0.0691548086329837,"Not Capped"
"23833","chr12",8032523,8032923,401,"*",5.32708188784713,5.29874723231499,5.35487075050439,0.0411147714171571,0.852847703904156,0.999789157560756,52.41,26.36,30.5,38.05,49.49,45.98,26.49,37.16,58.16,36.84,"FOXJ2","Not Significant",0.0691285154435428,0.0691285154435428,"Not Capped"
"23842","chr10",92689744,92690144,401,"*",4.18004820208027,4.09961985666864,4.25622855156286,-0.05871207964756,0.853114851277576,0.999789157560756,22.83,11.48,13.28,16.57,21.55,21.47,12.37,17.35,27.16,17.2,"HHEX","Not Significant",0.0689924976502716,0.0689924976502716,"Not Capped"
"23846","chr6",43171038,43171438,401,"*",6.1658203225639,6.13721322839937,6.19387118045381,0.040664477606586,0.853304266791689,0.999789157560756,93.72,47.14,54.54,68.04,88.5,82.25,47.38,66.47,104.03,65.9,"SRF","Not Significant",0.0688960827519233,0.0688960827519233,"Not Capped"
"23862","chr2",144382892,144383292,401,"*",4.26945293048437,4.24877609126145,4.28983760966308,0.0562419831222855,0.853638867845895,0.999789157560756,25.31,12.73,14.73,18.38,23.9,21.98,12.66,17.76,27.8,17.61,"ZEB2","Not Significant",0.0687258188569018,0.0687258188569018,"Not Capped"
